Setpoint, C:;600

Time, sec;Temperature 1, C;Temperature 2, C;Relay 1;Relay 2
114;522;124.9;1;1
115;522.5;124.9;1;1
116;522.9;124.9;1;1
117;523.4;124.9;1;1
118;523.8;124.9;1;1
119;524.3;124.9;1;1
120;524.8;124.9;1;1
121;525.3;124.9;1;1
122;525.7;124.9;1;1
123;526.1;124.9;1;1
124;526.7;124.9;1;1
125;527.1;124.9;1;1
126;527.6;124.9;1;1
127;528.1;124.9;1;1
128;528.4;124.9;1;1
129;528.9;124.9;1;1
130;529.4;124.9;1;1
131;529.9;124.9;1;1
132;530.4;124.9;1;1
133;530.9;124.9;1;1
134;531.3;124.9;1;1
135;531.7;124.9;1;1
136;532.3;124.9;1;1
137;532.7;124.9;1;1
138;533.2;124.9;1;1
139;533.7;124.9;1;1
140;534.2;124.9;1;1
141;534.7;124.9;1;1
142;535.2;124.9;1;1
143;535.6;124.9;1;1
144;536.1;124.9;1;1
145;536.5;124.9;1;1
146;537.1;124.9;1;1
147;537.6;124.9;1;1
148;538;124.9;1;1
149;538.6;124.9;1;1
150;539;124.9;1;1
151;539.5;124.9;1;1
152;540;124.9;1;1
153;540.5;124.9;1;1
154;540.9;124.9;1;1
155;541.4;124.9;1;1
156;541.9;124.9;1;1
157;542.3;124.9;1;1
158;542.9;124.9;1;1
159;543.4;124.9;1;1
160;543.9;124.9;1;1
161;544.4;124.9;1;1
162;544.9;124.9;1;1
163;545.4;124.9;1;1
164;545.8;124.9;1;1
165;546.4;124.9;1;1
166;546.9;124.9;1;1
167;547.4;124.9;1;1
168;547.8;124.9;1;1
169;548.3;124.9;1;1
170;548.8;124.9;1;1
171;549.3;124.9;1;1
172;549.8;124.9;1;1
173;550.4;124.9;1;1
174;550.9;124.9;1;1
175;551.4;124.9;1;1
176;551.9;124.9;1;1
177;552.3;124.9;1;1
178;552.9;124.9;1;1
179;553.3;124.9;1;1
180;553.8;124.9;1;1
181;554.3;124.9;1;1
182;554.8;124.9;1;1
183;555.3;124.9;1;1
184;555.9;124.9;1;1
185;556.4;124.9;1;1
186;556.9;124.9;1;1
187;557.4;124.9;1;1
188;557.8;124.9;1;1
189;558.4;124.9;1;1
190;558.9;124.9;1;1
191;559.4;124.9;1;1
192;559.9;124.9;1;1
193;560.4;124.9;1;1
194;561;124.9;1;1
195;561.4;124.9;1;1
196;561.9;124.9;1;1
197;562.4;124.9;1;1
198;562.9;124.9;1;1
199;563.4;124.9;1;1
200;563.9;124.9;1;1
201;564.4;124.9;1;1
202;564.9;124.9;1;1
203;565.5;124.9;1;1
204;566;124.9;1;1
205;566.4;124.9;1;1
206;567;124.9;1;1
207;567.5;124.9;1;1
208;568.1;124.9;1;1
209;568.5;124.9;1;1
210;569;124.9;1;1
211;569.6;124.9;1;1
212;570.1;124.9;1;1
213;570.6;124.9;1;1
214;571.1;124.9;1;1
215;571.6;124.9;1;1
216;572.2;124.9;1;1
217;572.7;124.9;1;1
218;573.1;124.9;1;1
219;573.7;124.9;1;1
220;574.1;124.9;0;0
221;574.6;124.9;0;0
222;575.2;124.9;1;1
223;575.7;124.9;1;1
224;576.1;124.9;1;1
225;576.6;124.9;1;1
226;577;124.9;0;0
227;577.5;124.9;0;0
228;578;124.9;1;1
229;578.4;124.9;1;1
230;578.8;124.9;1;1
231;579.3;124.9;1;1
232;579.8;124.9;1;1
233;580.2;124.9;1;1
234;580.5;124.9;1;1
235;581;124.9;1;1
236;581.4;124.9;1;1
237;581.9;124.9;1;1
238;582.3;124.9;0;0
239;582.8;124.9;0;0
240;583.2;124.9;0;0
241;583.7;124.9;1;1
242;584.1;124.9;1;1
243;584.5;124.9;1;1
244;585;124.9;0;0
245;585.4;124.9;0;0
246;585.8;124.9;0;0
247;586.2;124.9;1;1
248;586.5;124.9;1;1
249;586.9;124.9;1;1
250;587.3;124.9;0;0
251;587.6;124.9;0;0
252;588;124.9;0;0
253;588.3;124.9;0;0
254;588.6;124.9;1;1
255;588.9;124.9;0;0
256;589.3;124.9;0;0
257;589.6;124.9;0;0
258;589.8;124.9;0;0
259;590.1;124.9;0;0
260;590.3;124.9;1;1
261;590.6;124.9;1;1
262;590.9;124.9;0;0
263;591.1;124.9;0;0
264;591.4;124.9;0;0
265;591.6;124.9;0;0
266;591.8;124.9;1;1
267;592;124.9;1;1
268;592.2;124.9;0;0
269;592.5;124.9;0;0
270;592.7;124.9;0;0
271;592.9;124.9;0;0
272;593.1;124.9;0;0
273;593.3;124.9;1;1
274;593.5;124.9;0;0
275;593.7;124.9;0;0
276;594;124.9;0;0
277;594.1;124.9;0;0
278;594.3;124.9;0;0
279;594.5;124.9;1;1
280;594.5;124.9;0;0
281;594.8;124.9;0;0
282;594.9;124.9;0;0
283;595.1;124.9;0;0
284;595.1;124.9;0;0
285;595.3;124.9;1;1
286;595.4;124.9;0;0
287;595.6;124.9;0;0
288;595.8;124.9;0;0
289;595.8;124.9;0;0
290;596;124.9;0;0
291;596.1;124.9;1;1
292;596.3;124.9;0;0
293;596.4;124.9;0;0
294;596.5;124.9;0;0
295;596.5;124.9;0;0
296;596.7;124.9;0;0
297;596.9;124.9;0;0
298;596.9;124.9;1;1
299;597.1;124.9;0;0
300;597.2;124.9;0;0
301;597.3;124.9;0;0
302;597.3;124.9;0;0
303;597.5;124.9;0;0
304;597.5;124.9;1;1
305;597.6;124.9;0;0
306;597.7;124.9;0;0
307;597.8;124.9;0;0
308;597.9;124.9;0;0
309;597.9;124.9;0;0
310;598.1;124.9;0;0
311;598.1;124.9;0;0
312;598.2;124.9;0;0
313;598.2;124.9;0;0
314;598.4;124.9;0;0
315;598.4;124.9;0;0
316;598.5;124.9;0;0
317;598.5;124.9;0;0
318;598.5;124.9;0;0
319;598.5;124.9;0;0
320;598.5;124.9;0;0
321;598.6;124.9;0;0
322;598.6;124.9;0;0
323;598.6;124.9;0;0
324;598.6;124.9;0;0
325;598.6;124.9;0;0
326;598.7;124.9;0;0
327;598.7;124.9;0;0
328;598.7;124.9;0;0
329;598.7;124.9;0;0
330;598.6;124.9;0;0
331;598.6;124.9;0;0
332;598.7;124.9;0;0
333;598.7;124.9;0;0
334;598.7;124.9;0;0
335;598.7;124.9;0;0
336;598.7;124.9;0;0
337;598.7;124.9;0;0
338;598.7;124.9;0;0
339;598.7;124.9;0;0
340;598.7;124.9;0;0
341;598.7;124.9;0;0
342;598.6;124.9;0;0
343;598.5;124.9;0;0
344;598.6;124.9;0;0
345;598.5;124.9;0;0
346;598.4;124.9;0;0
347;598.5;124.9;0;0
348;598.4;124.9;0;0
349;598.3;124.9;0;0
350;598.3;124.9;0;0
351;598.3;124.9;0;0
352;598.3;124.9;0;0
353;598.2;124.9;0;0
354;598.2;124.9;0;0
355;598.2;124.9;1;1
356;598.1;124.9;0;0
357;598.1;124.9;0;0
358;598.1;124.9;0;0
359;598.1;124.9;0;0
360;598;124.9;0;0
361;598;124.9;0;0
362;598;124.9;0;0
363;598;124.9;0;0
364;597.9;124.9;0;0
365;597.9;124.9;0;0
366;597.8;124.9;0;0
367;597.8;124.9;0;0
368;597.8;124.9;0;0
369;597.8;124.9;0;0
370;597.6;124.9;0;0
371;597.7;124.9;0;0
372;597.7;124.9;0;0
373;597.6;124.9;0;0
374;597.6;124.9;1;1
375;597.5;124.9;0;0
376;597.5;124.9;0;0
377;597.4;124.9;0;0
378;597.4;124.9;0;0
379;597.3;124.9;0;0
380;597.3;124.9;0;0
381;597.3;124.9;0;0
382;597.3;124.9;0;0
383;597.3;124.9;0;0
384;597.2;124.9;0;0
385;597.2;124.9;0;0
386;597.2;124.9;0;0
387;597.1;124.9;0;0
388;597.1;124.9;0;0
389;596.9;124.9;0;0
390;597;124.9;0;0
391;596.9;124.9;0;0
392;596.8;124.9;0;0
393;596.8;124.9;1;1
394;596.8;124.9;0;0
395;596.8;124.9;0;0
396;596.7;124.9;0;0
397;596.6;124.9;0;0
398;596.6;124.9;0;0
399;596.5;124.9;0;0
400;596.5;124.9;0;0
401;596.5;124.9;0;0
402;596.4;124.9;0;0
403;596.3;124.9;0;0
404;596.3;124.9;0;0
405;596.2;124.9;0;0
406;596.2;124.9;1;1
407;596.2;124.9;0;0
408;596.1;124.9;0;0
409;596.1;124.9;0;0
410;596.1;124.9;0;0
411;596.1;124.9;0;0
412;596;124.9;0;0
413;596;124.9;0;0
414;595.9;124.9;0;0
415;595.9;124.9;0;0
416;595.8;124.9;0;0
417;595.8;124.9;0;0
418;595.7;124.9;0;0
419;595.7;124.9;1;1
420;595.6;124.9;0;0
421;595.6;124.9;0;0
422;595.6;124.9;0;0
423;595.5;124.9;0;0
424;595.4;124.9;0;0
425;595.4;124.9;1;1
426;595.4;124.9;0;0
427;595.4;124.9;0;0
428;595.3;124.9;0;0
429;595.3;124.9;0;0
430;595.3;124.9;0;0
431;595.2;124.9;0;0
432;595.1;124.9;1;1
433;595.1;124.9;0;0
434;595.1;124.9;0;0
435;595.1;124.9;0;0
436;595.1;124.9;0;0
437;595;124.9;0;0
438;595;124.9;1;1
439;595;124.9;0;0
440;594.9;124.9;0;0
441;594.9;124.9;0;0
442;594.9;124.9;0;0
443;594.9;124.9;0;0
444;594.8;124.9;1;1
445;594.8;124.9;0;0
446;594.8;124.9;0;0
447;594.8;124.9;0;0
448;594.8;124.9;0;0
449;594.8;124.9;0;0
450;594.8;124.9;1;1
451;594.7;124.9;1;1
452;594.8;124.9;0;0
453;594.7;124.9;0;0
454;594.7;124.9;0;0
455;594.7;124.9;0;0
456;594.7;124.9;0;0
457;594.7;124.9;1;1
458;594.8;124.9;0;0
459;594.7;124.9;0;0
460;594.7;124.9;0;0
461;594.7;124.9;0;0
462;594.7;124.9;0;0
463;594.7;124.9;0;0
464;594.7;124.9;0;0
465;594.7;124.9;0;0
466;594.8;124.9;0;0
