Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
298;98.1;124.9;100;0;0
299;98.2;124.9;100;0;0
300;98.2;124.9;100;0;0
301;98.3;124.9;100;1;0
302;98.3;124.9;100;0;1
303;98.4;124.9;100;0;0
304;98.4;124.9;100;0;0
305;98.4;124.9;100;0;0
306;98.4;124.9;100;0;0
307;98.6;124.9;100;0;0
308;98.6;124.9;100;0;0
309;98.6;124.9;100;0;0
310;98.7;124.9;100;1;0
311;98.7;124.9;100;0;1
312;98.8;124.9;100;0;0
313;98.8;124.9;100;0;0
314;98.8;124.9;100;0;0
315;98.8;124.9;100;0;0
316;98.9;124.9;100;0;0
317;98.9;124.9;100;0;0
318;99;124.9;100;1;0
319;99.1;124.9;100;0;1
320;99.1;124.9;100;0;0
321;99.1;124.9;100;0;0
322;99.2;124.9;100;0;0
323;99.2;124.9;100;0;0
324;99.2;124.9;100;0;0
325;99.3;124.9;100;0;0
326;99.3;124.9;100;0;0
327;99.4;124.9;100;1;0
328;99.4;124.9;100;0;1
329;99.4;124.9;100;0;0
330;99.6;124.9;100;0;0
331;99.6;124.9;100;0;0
332;99.6;124.9;100;0;0
333;99.6;124.9;100;0;0
334;99.7;124.9;100;0;0
335;99.8;124.9;100;0;0
336;99.8;124.9;100;1;0
337;99.8;124.9;100;0;1
338;99.9;124.9;100;0;0
339;100;124.9;100;0;0
340;100;124.9;100;0;0
341;100;124.9;100;0;0
342;100;124.9;100;0;0
343;100.1;124.9;100;0;0
344;100.1;124.9;100;1;0
345;100.1;124.9;100;0;1
346;100.2;124.9;100;0;0
347;100.3;124.9;100;0;0
348;100.3;124.9;100;0;0
349;100.4;124.9;100;0;0
350;100.4;124.9;100;0;0
351;100.5;124.9;100;0;0
352;100.6;124.9;100;0;0
353;100.6;124.9;100;1;0
354;100.6;124.9;100;0;1
355;100.7;124.9;100;0;0
356;100.7;124.9;100;0;0
357;100.7;124.9;100;0;0
358;100.9;124.9;100;0;0
359;100.9;124.9;100;0;0
360;100.9;124.9;100;0;0
361;100.9;124.9;100;0;0
362;101;124.9;100;1;0
363;101;124.9;100;0;1
364;101.1;124.9;100;0;0
365;101.1;124.9;100;0;0
366;101.1;124.9;100;0;0
367;101.2;124.9;100;0;0
368;101.2;124.9;100;0;0
369;101.3;124.9;100;0;0
370;101.4;124.9;100;0;0
371;101.4;124.9;100;1;0
372;101.4;124.9;100;0;1
373;101.5;124.9;100;0;0
374;101.6;124.9;100;0;0
375;101.6;124.9;100;0;0
376;101.6;124.9;100;0;0
377;101.7;124.9;100;0;0
378;101.7;124.9;100;0;0
379;101.8;124.9;100;0;0
380;101.8;124.9;100;1;0
381;101.8;124.9;100;0;1
382;101.9;124.9;100;0;0
383;102;124.9;100;0;0
384;102;124.9;100;0;0
385;102;124.9;100;0;0
386;102.1;124.9;100;0;0
387;102.2;124.9;100;0;0
388;102.2;124.9;100;1;0
389;102.3;124.9;100;0;1
390;102.3;124.9;100;0;0
391;102.3;124.9;100;0;0
392;102.4;124.9;100;0;0
393;102.4;124.9;100;0;0
394;102.4;124.9;100;0;0
395;102.5;124.9;100;0;0
396;102.6;124.9;100;0;0
397;102.6;124.9;100;1;0
398;102.7;124.9;100;0;1
399;102.7;124.9;100;0;0
400;102.7;124.9;100;0;0
401;102.8;124.9;100;0;0
402;102.8;124.9;100;0;0
403;102.9;124.9;100;0;0
404;102.9;124.9;100;0;0
405;103;124.9;100;0;0
406;103.1;124.9;100;1;0
407;103.1;124.9;100;0;1
408;103.1;124.9;100;0;0
409;103.2;124.9;100;0;0
410;103.2;124.9;100;0;0
411;103.3;124.9;100;0;0
412;103.4;124.9;100;0;0
413;103.4;124.9;100;0;0
414;103.4;124.9;100;0;0
415;103.5;124.9;100;1;0
416;103.5;124.9;100;0;1
417;103.5;124.9;100;0;0
418;103.6;124.9;100;0;0
419;103.6;124.9;100;0;0
420;103.7;124.9;100;0;0
421;103.7;124.9;100;0;0
422;103.8;124.9;100;0;0
423;103.9;124.9;100;0;0
424;103.9;124.9;100;1;0
425;103.9;124.9;100;0;1
426;104;124.9;100;0;0
427;104;124.9;100;0;0
428;104.1;124.9;100;0;0
429;104.1;124.9;100;0;0
430;104.2;124.9;100;0;0
431;104.2;124.9;100;0;0
432;104.3;124.9;100;0;0
433;104.4;124.9;100;0;0
434;104.4;124.9;100;0;0
435;104.4;124.9;100;0;0
436;104.5;124.9;100;0;0
437;104.5;124.9;100;0;0
438;104.5;124.9;100;0;0
439;104.5;124.9;100;0;0
440;104.6;124.9;100;0;0
441;104.6;124.9;100;0;0
442;104.6;124.9;100;0;0
443;104.7;124.9;100;0;0
444;104.8;124.9;100;0;0
445;104.7;124.9;100;0;0
446;104.8;124.9;100;0;0
447;104.8;124.9;100;0;0
448;104.8;124.9;100;0;0
449;104.9;124.9;100;0;0
450;104.9;124.9;100;0;0
451;105;124.9;100;1;0
452;104.9;124.9;100;0;1
453;104.9;124.9;100;0;0
454;104.9;124.9;100;0;0
455;105;124.9;100;0;0
456;105;124.9;100;0;0
457;105.1;124.9;100;0;0
458;105.1;124.9;100;0;0
459;105.1;124.9;100;0;0
460;105.1;124.9;100;0;0
461;105.1;124.9;100;0;0
462;105.3;124.9;100;0;0
463;105.3;124.9;100;0;0
464;105.3;124.9;100;0;0
465;105.3;124.9;100;0;0
466;105.4;124.9;100;0;0
467;105.4;124.9;100;0;0
468;105.4;124.9;100;0;0
469;105.4;124.9;100;1;0
470;105.4;124.9;100;0;1
471;105.5;124.9;100;0;0
472;105.5;124.9;100;0;0
473;105.5;124.9;100;0;0
474;105.6;124.9;100;0;0
475;105.5;124.9;100;0;0
476;105.6;124.9;100;0;0
477;105.7;124.9;100;0;0
478;105.7;124.9;100;0;0
479;105.8;124.9;100;1;0
480;105.8;124.9;100;0;1
481;105.8;124.9;100;0;0
482;105.8;124.9;100;0;0
483;105.9;124.9;100;0;0
484;105.9;124.9;100;0;0
485;105.9;124.9;100;0;0
486;105.9;124.9;100;0;0
487;106;124.9;100;0;0
488;106;124.9;100;1;0
489;106.1;124.9;100;0;1
490;106.1;124.9;100;0;0
491;106.2;124.9;100;0;0
492;106.2;124.9;100;0;0
493;106.2;124.9;100;0;0
494;106.3;124.9;100;0;0
495;106.3;124.9;100;0;0
496;106.4;124.9;100;0;0
497;106.4;124.9;100;1;0
498;106.5;124.9;100;1;1
499;106.5;124.9;100;0;1
500;106.5;124.9;100;0;0
501;106.5;124.9;100;0;0
502;106.6;124.9;100;0;0
503;106.7;124.9;100;0;0
504;106.8;124.9;100;0;0
505;106.8;124.9;100;0;0
506;107;124.9;100;0;0
507;106.9;124.9;100;1;0
508;107;124.9;100;0;1
509;107.1;124.9;100;0;0
510;107;124.9;100;0;0
511;107.2;124.9;100;0;0
512;107.2;124.9;100;0;0
513;107.2;124.9;100;0;0
514;107.3;124.9;100;0;0
515;107.4;124.9;100;0;0
516;107.4;124.9;100;1;0
517;107.5;124.9;100;0;1
518;107.5;124.9;100;0;0
519;107.5;124.9;100;0;0
520;107.6;124.9;100;0;0
521;107.7;124.9;100;0;0
522;107.8;124.9;100;0;0
523;107.7;124.9;100;0;0
524;107.8;124.9;100;1;0
525;107.8;124.9;100;1;1
526;107.9;124.9;100;0;1
527;108;124.9;100;0;0
528;108;124.9;100;0;0
529;108.1;124.9;100;0;0
530;108.2;124.9;100;0;0
531;108.2;124.9;100;0;0
532;108.2;124.9;100;0;0
533;108.3;124.9;100;0;0
534;108.3;124.9;100;1;0
535;108.5;124.9;100;0;1
536;108.5;124.9;100;0;0
537;108.5;124.9;100;0;0
538;108.6;124.9;100;0;0
539;108.7;124.9;100;0;0
540;108.8;124.9;100;0;0
541;108.9;124.9;100;0;0
542;108.9;124.9;100;0;0
543;108.9;124.9;100;1;0
544;109;124.9;100;0;1
545;109.1;124.9;100;0;0
546;109.1;124.9;100;0;0
547;109.1;124.9;100;0;0
548;109.2;124.9;100;0;0
549;109.2;124.9;100;0;0
550;109.3;124.9;100;0;0
551;109.3;124.9;100;0;0
552;109.4;124.9;100;1;0
553;109.5;124.9;100;1;1
554;109.5;124.9;100;0;1
555;109.5;124.9;100;0;0
556;109.6;124.9;100;0;0
557;109.6;124.9;100;0;0
558;109.7;124.9;100;0;0
559;109.8;124.9;100;0;0
560;109.9;124.9;100;0;0
561;109.9;124.9;100;0;0
562;110;124.9;100;1;0
563;110;124.9;100;0;1
564;110.1;124.9;100;0;0
565;110.1;124.9;100;0;0
566;110.2;124.9;100;0;0
567;110.3;124.9;100;0;0
568;110.4;124.9;100;0;0
569;110.4;124.9;100;0;0
570;110.5;124.9;100;1;0
571;110.5;124.9;100;0;1
572;110.6;124.9;100;0;0
573;110.6;124.9;100;0;0
574;110.7;124.9;100;0;0
575;110.8;124.9;100;0;0
576;110.8;124.9;100;0;0
577;110.9;124.9;100;0;0
578;110.9;124.9;100;0;0
579;110.9;124.9;100;1;0
580;111;124.9;100;1;1
581;111;124.9;100;0;1
582;111.1;124.9;100;0;0
583;111.2;124.9;100;0;0
584;111.2;124.9;100;0;0
585;111.3;124.9;100;0;0
586;111.4;124.9;100;0;0
587;111.4;124.9;100;0;0
588;111.5;124.9;100;1;0
589;111.5;124.9;100;0;1
590;111.6;124.9;100;0;0
591;111.7;124.9;100;0;0
592;111.8;124.9;100;0;0
593;111.9;124.9;100;0;0
594;111.9;124.9;100;0;0
595;111.9;124.9;100;0;0
596;112;124.9;100;0;0
597;112.2;124.9;100;1;0
598;112.1;124.9;100;1;0
599;112.2;124.9;100;0;1
600;112.3;124.9;100;0;1
601;112.3;124.9;100;0;0
602;112.5;124.9;100;0;0
603;112.4;124.9;100;0;0
604;112.6;124.9;100;0;0
605;112.6;124.9;100;0;0
606;112.7;124.9;100;1;0
607;112.8;124.9;100;0;0
608;112.8;124.9;100;0;1
609;112.9;124.9;100;0;0
610;113;124.9;100;0;0
611;113;124.9;100;0;0
612;113;124.9;100;0;0
613;113.2;124.9;100;0;0
614;113.2;124.9;100;0;0
615;113.3;124.9;100;1;0
616;113.3;124.9;100;0;0
617;113.4;124.9;100;0;1
618;113.5;124.9;100;0;0
619;113.6;124.9;100;0;0
620;113.6;124.9;100;0;0
621;113.7;124.9;100;0;0
622;113.7;124.9;100;0;0
623;113.8;124.9;100;0;0
624;113.8;124.9;100;0;0
625;113.8;124.9;100;1;0
626;114;124.9;100;0;0
627;114;124.9;100;0;1
628;114;124.9;100;0;0
629;114.1;124.9;100;0;0
630;114.1;124.9;100;0;0
631;114.2;124.9;100;0;0
632;114.2;124.9;100;0;0
633;114.3;124.9;100;0;0
634;114.4;124.9;100;1;0
635;114.4;124.9;100;0;0
636;114.5;124.9;100;0;1
637;114.5;124.9;100;0;0
638;114.6;124.9;100;0;0
639;114.6;124.9;100;0;0
640;114.7;124.9;100;0;0
641;114.7;124.9;100;0;0
642;114.8;124.9;100;0;0
643;114.8;124.9;100;1;0
644;114.9;124.9;100;1;0
645;114.9;124.9;100;0;1
646;115;124.9;100;0;1
647;115;124.9;100;0;0
648;115.1;124.9;100;0;0
649;115.2;124.9;100;0;0
650;115.3;124.9;100;0;0
651;115.3;124.9;100;0;0
652;115.4;124.9;100;1;0
653;115.5;124.9;100;1;0
654;115.5;124.9;100;0;1
655;115.6;124.9;100;0;1
656;115.7;124.9;100;0;0
657;115.8;124.9;100;0;0
658;115.8;124.9;100;0;0
659;115.9;124.9;100;0;0
660;116;124.9;100;0;0
661;116;124.9;100;1;0
662;116.1;124.9;100;1;0
663;116.2;124.9;100;0;1
664;116.3;124.9;100;0;1
665;116.4;124.9;100;0;0
666;116.5;124.9;100;0;0
667;116.5;124.9;100;0;0
668;116.6;124.9;100;0;0
669;116.7;124.9;100;0;0
670;116.8;124.9;100;1;0
671;116.9;124.9;100;1;0
672;117;124.9;100;0;1
673;117;124.9;100;0;1
674;117.1;124.9;100;0;0
675;117.2;124.9;100;0;0
676;117.3;124.9;100;0;0
677;117.4;124.9;100;0;0
678;117.5;124.9;100;1;0
679;117.5;124.9;100;1;0
680;117.7;124.9;100;1;1
681;117.7;124.9;100;0;1
682;117.8;124.9;100;0;1
683;117.9;124.9;100;0;0
684;118;124.9;100;0;0
685;118.1;124.9;100;0;0
686;118.1;124.9;100;0;0
687;118.2;124.9;100;0;0
688;118.3;124.9;100;0;0
689;118.4;124.9;100;1;0
690;118.5;124.9;100;0;0
691;118.6;124.9;100;0;0
692;118.7;124.9;100;0;0
693;118.7;124.9;100;0;0
694;118.8;124.9;100;0;0
695;118.8;124.9;100;0;0
696;118.9;124.9;100;0;0
697;119.1;124.9;100;1;0
698;119.1;124.9;100;0;1
699;119.2;124.9;100;0;1
700;119.2;124.9;100;0;0
701;119.3;124.9;100;0;0
702;119.3;124.9;100;0;0
703;119.4;124.9;100;0;0
704;119.5;124.9;100;0;0
705;119.7;124.9;100;0;0
706;119.6;124.9;100;1;0
707;119.7;124.9;100;0;1
708;119.8;124.9;100;0;0
709;119.8;124.9;100;0;0
710;119.9;124.9;100;0;0
711;119.9;124.9;100;0;0
712;120;124.9;100;0;0
713;120.1;124.9;100;0;0
714;120.2;124.9;100;0;0
715;120.3;124.9;100;1;0
716;120.3;124.9;100;0;1
717;120.3;124.9;100;0;0
718;120.4;124.9;100;0;0
719;120.5;124.9;100;0;0
720;120.5;124.9;100;0;0
721;120.6;124.9;100;0;0
722;120.6;124.9;100;0;0
723;120.7;124.9;100;0;0
724;120.8;124.9;100;1;0
725;120.8;124.9;100;0;1
726;120.9;124.9;100;0;0
727;121;124.9;100;0;0
728;121;124.9;100;0;0
729;121.1;124.9;100;0;0
730;121.1;124.9;100;0;0
731;121.1;124.9;100;0;0
732;121.3;124.9;100;1;0
733;121.3;124.9;100;1;1
734;121.4;124.9;100;0;1
735;121.4;124.9;100;0;0
736;121.5;124.9;100;0;0
737;121.5;124.9;100;0;0
738;121.6;124.9;100;0;0
739;121.6;124.9;100;0;0
740;121.8;124.9;100;0;0
741;121.8;124.9;100;1;0
742;121.9;124.9;100;1;1
743;122;124.9;100;0;1
744;122.1;124.9;100;0;0
745;122.2;124.9;100;0;0
746;122.2;124.9;100;0;0
747;122.3;124.9;100;0;0
748;122.4;124.9;100;0;0
749;122.5;124.9;100;0;0
750;122.7;124.9;100;1;0
751;122.7;124.9;100;1;1
752;122.7;124.9;100;0;1
753;122.8;124.9;100;0;0
754;122.9;124.9;100;0;0
755;123;124.9;100;0;0
756;123.1;124.9;100;0;0
757;123.1;124.9;100;0;0
758;123.2;124.9;100;0;0
759;123.4;124.9;100;1;0
760;123.5;124.9;100;1;1
761;123.5;124.9;100;0;1
762;123.6;124.9;100;0;0
763;123.7;124.9;100;0;0
764;123.8;124.9;100;0;0
765;123.9;124.9;100;0;0
766;124;124.9;100;0;0
767;124.1;124.9;100;0;0
768;124.2;124.9;100;1;0
769;124.3;124.9;100;1;1
770;124.3;124.9;100;0;1
771;124.4;124.9;100;0;0
772;124.5;124.9;100;0;0
773;124.7;124.9;100;0;0
774;124.8;124.9;100;0;0
775;124.8;124.9;100;0;0
776;124.9;124.9;100;0;0
777;125.1;124.9;100;0;0
778;125.1;124.9;100;1;0
779;125.3;124.9;100;1;1
780;125.3;124.9;100;0;1
781;125.3;124.9;100;0;0
782;125.5;124.9;100;0;0
783;125.5;124.9;100;0;0
784;125.6;124.9;100;0;0
785;125.7;124.9;100;0;0
786;125.7;124.9;100;0;0
787;125.9;124.9;100;1;0
788;126.1;124.9;100;1;1
789;126.1;124.9;100;0;1
790;126.3;124.9;100;0;0
791;126.3;124.9;100;0;0
792;126.5;124.9;100;0;0
793;126.5;124.9;100;0;0
794;126.6;124.9;100;0;0
795;126.7;124.9;100;0;0
796;126.8;124.9;100;0;0
797;126.9;124.9;100;1;0
798;127;124.9;100;0;1
799;127;124.9;100;0;0
800;127.1;124.9;100;0;0
801;127.3;124.9;100;0;0
802;127.4;124.9;100;0;0
803;127.4;124.9;100;0;0
804;127.6;124.9;100;0;0
805;127.6;124.9;100;0;0
806;127.7;124.9;100;1;0
807;127.8;124.9;100;0;1
808;127.9;124.9;100;0;0
809;127.9;124.9;100;0;0
810;128;124.9;100;0;0
811;128;124.9;100;0;0
812;128.2;124.9;100;0;0
813;128.1;124.9;100;0;0
814;128.3;124.9;100;1;0
815;128.3;124.9;100;1;1
816;128.4;124.9;100;0;1
817;128.5;124.9;100;0;0
818;128.6;124.9;100;0;0
819;128.7;124.9;100;0;0
820;128.8;124.9;100;0;0
821;128.8;124.9;100;0;0
822;128.9;124.9;100;0;0
823;129.1;124.9;100;1;0
824;129.1;124.9;100;1;1
825;129.2;124.9;100;0;1
826;129.3;124.9;100;0;0
827;129.3;124.9;100;0;0
828;129.4;124.9;100;0;0
829;129.5;124.9;100;0;0
830;129.6;124.9;100;0;0
831;129.7;124.9;100;0;0
832;129.8;124.9;100;1;0
833;129.9;124.9;100;1;1
834;130;124.9;100;0;1
835;130.2;124.9;100;0;0
836;130.2;124.9;100;0;0
837;130.3;124.9;100;0;0
838;130.4;124.9;100;0;0
839;130.6;124.9;100;0;0
840;130.6;124.9;100;0;0
841;130.7;124.9;100;1;0
842;130.8;124.9;100;1;1
843;130.9;124.9;100;0;1
844;131;124.9;100;0;0
845;131.1;124.9;100;0;0
846;131.2;124.9;100;0;0
847;131.3;124.9;100;0;0
848;131.4;124.9;100;0;0
849;131.5;124.9;100;0;0
850;131.6;124.9;100;1;0
851;131.7;124.9;100;1;1
852;131.8;124.9;100;0;1
853;131.9;124.9;100;0;0
854;132;124.9;100;0;0
855;132.1;124.9;100;0;0
856;132.2;124.9;100;0;0
857;132.4;124.9;100;0;0
858;132.4;124.9;100;0;0
859;132.6;124.9;100;1;0
860;132.7;124.9;100;1;1
861;132.7;124.9;100;0;1
862;132.8;124.9;100;0;0
863;132.9;124.9;100;0;0
864;133;124.9;100;0;0
865;133.1;124.9;100;0;0
866;133.3;124.9;100;0;0
867;133.3;124.9;100;1;0
868;133.5;124.9;100;1;1
869;133.5;124.9;100;0;1
870;133.7;124.9;100;0;0
871;133.8;124.9;100;0;0
872;133.9;124.9;100;0;0
873;134;124.9;100;0;0
874;134.1;124.9;100;0;0
875;134.2;124.9;100;0;0
876;134.4;124.9;100;1;0
877;134.5;124.9;100;1;1
878;134.5;124.9;100;0;1
879;134.6;124.9;100;0;0
