Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
114;233.9;124.9;240;0;0
115;233.9;124.9;240;0;0
116;233.9;124.9;240;0;0
117;233.9;124.9;240;0;0
118;233.9;124.9;240;0;0
119;233.9;124.9;240;1;0
120;233.9;124.9;240;0;1
121;233.9;124.9;240;0;0
122;233.9;124.9;240;0;0
123;233.9;124.9;240;0;0
124;234;124.9;240;0;0
125;233.9;124.9;240;0;0
126;234.1;124.9;240;0;0
127;234.1;124.9;240;1;0
128;234.1;124.9;240;0;1
129;234.1;124.9;240;0;0
130;234.1;124.9;240;0;0
131;234.2;124.9;240;0;0
132;234.2;124.9;240;0;0
133;234.2;124.9;240;0;0
134;234.2;124.9;240;0;0
135;234.2;124.9;240;0;0
136;234.3;124.9;240;1;0
137;234.3;124.9;240;0;1
138;234.3;124.9;240;0;0
139;234.3;124.9;240;0;0
140;234.2;124.9;240;0;0
141;234.2;124.9;240;0;0
142;234.2;124.9;240;0;0
143;234.2;124.9;240;0;0
144;234.2;124.9;240;1;0
145;234.3;124.9;240;0;1
146;234.3;124.9;240;0;0
147;234.4;124.9;240;0;0
148;234.5;124.9;240;0;0
149;234.4;124.9;240;0;0
150;234.6;124.9;240;0;0
151;234.6;124.9;240;0;0
152;234.7;124.9;240;0;0
153;234.6;124.9;240;1;0
154;234.7;124.9;240;0;1
155;234.8;124.9;240;0;0
156;234.6;124.9;240;0;0
157;234.7;124.9;240;0;0
158;234.7;124.9;240;0;0
159;234.7;124.9;240;0;0
160;234.8;124.9;240;0;0
161;234.9;124.9;240;1;0
162;234.8;124.9;240;0;1
163;234.9;124.9;240;0;0
164;234.9;124.9;240;0;0
165;235;124.9;240;0;0
166;234.9;124.9;240;0;0
167;235;124.9;240;0;0
168;234.9;124.9;240;0;0
169;234.9;124.9;240;0;0
170;234.9;124.9;240;0;0
171;235;124.9;240;0;0
172;235;124.9;240;0;0
173;235.1;124.9;240;0;0
174;235.1;124.9;240;0;0
175;235.1;124.9;240;0;0
176;235.1;124.9;240;0;0
177;235.1;124.9;240;0;0
178;235.1;124.9;240;1;0
179;235.1;124.9;240;0;1
180;235.1;124.9;240;0;0
181;235.2;124.9;240;0;0
182;235.1;124.9;240;0;0
183;235.2;124.9;240;0;0
184;235.2;124.9;240;0;0
185;235.2;124.9;240;0;0
186;235.4;124.9;240;1;0
187;235.3;124.9;240;0;1
188;235.3;124.9;240;0;0
189;235.3;124.9;240;0;0
190;235.2;124.9;240;0;0
191;235.4;124.9;240;0;0
192;235.3;124.9;240;0;0
193;235.4;124.9;240;0;0
194;235.4;124.9;240;0;0
195;235.5;124.9;240;1;0
196;235.5;124.9;240;0;1
197;235.5;124.9;240;0;0
198;235.7;124.9;240;0;0
199;235.6;124.9;240;0;0
200;235.5;124.9;240;0;0
201;235.5;124.9;240;0;0
202;235.6;124.9;240;0;0
203;235.6;124.9;240;0;0
204;235.6;124.9;240;0;0
205;235.6;124.9;240;0;0
206;235.6;124.9;240;0;0
207;235.6;124.9;240;0;0
208;235.6;124.9;240;0;0
209;235.6;124.9;240;0;0
210;235.7;124.9;240;0;0
211;235.8;124.9;240;0;0
212;235.8;124.9;240;1;0
213;235.8;124.9;240;0;1
214;235.8;124.9;240;0;0
215;235.9;124.9;240;0;0
216;235.9;124.9;240;0;0
217;235.9;124.9;240;0;0
218;235.9;124.9;240;0;0
219;236;124.9;240;0;0
220;235.9;124.9;240;1;0
221;236;124.9;240;0;1
222;236;124.9;240;0;0
223;236.1;124.9;240;0;0
224;236.1;124.9;240;0;0
225;236.1;124.9;240;0;0
226;236.2;124.9;240;0;0
227;236.2;124.9;240;0;0
228;236.2;124.9;240;0;0
229;236.2;124.9;240;1;0
230;236.2;124.9;240;0;1
231;236.2;124.9;240;0;0
232;236.2;124.9;240;0;0
233;236.3;124.9;240;0;0
234;236.3;124.9;240;0;0
235;236.3;124.9;240;0;0
236;236.2;124.9;240;0;0
237;236.2;124.9;240;1;0
238;236.2;124.9;240;0;1
239;236.4;124.9;240;0;0
240;236.4;124.9;240;0;0
241;236.4;124.9;240;0;0
242;236.4;124.9;240;0;0
243;236.6;124.9;240;0;0
244;236.6;124.9;240;0;0
245;236.6;124.9;240;0;0
246;236.6;124.9;240;1;0
247;236.6;124.9;240;0;1
248;236.6;124.9;240;0;0
249;236.6;124.9;240;0;0
250;236.7;124.9;240;0;0
251;236.7;124.9;240;0;0
252;236.7;124.9;240;0;0
253;236.8;124.9;240;0;0
254;236.8;124.9;240;1;0
255;236.9;124.9;240;0;1
256;236.9;124.9;240;0;0
257;236.9;124.9;240;0;0
258;236.9;124.9;240;0;0
259;237;124.9;240;0;0
260;237;124.9;240;0;0
261;237.1;124.9;240;0;0
262;237.1;124.9;240;0;0
263;237.1;124.9;240;0;0
264;237.1;124.9;240;0;0
265;237.2;124.9;240;0;0
266;237.3;124.9;240;0;0
267;237.3;124.9;240;0;0
268;237.3;124.9;240;0;0
269;237.2;124.9;240;0;0
270;237.4;124.9;240;0;0
271;237.3;124.9;240;1;0
272;237.4;124.9;240;0;1
273;237.4;124.9;240;0;0
274;237.4;124.9;240;0;0
275;237.5;124.9;240;0;0
276;237.5;124.9;240;0;0
277;237.7;124.9;240;0;0
278;237.6;124.9;240;0;0
279;237.5;124.9;240;1;0
280;237.6;124.9;240;0;1
281;237.6;124.9;240;0;0
282;237.7;124.9;240;0;0
283;237.7;124.9;240;0;0
284;237.7;124.9;240;0;0
285;237.7;124.9;240;0;0
286;237.7;124.9;240;0;0
287;237.7;124.9;240;0;0
288;237.7;124.9;240;1;0
289;237.8;124.9;240;0;1
290;237.9;124.9;240;0;0
291;237.9;124.9;240;0;0
292;238;124.9;240;0;0
293;238;124.9;240;0;0
294;238.1;124.9;240;0;0
295;238.1;124.9;240;0;0
296;238;124.9;240;0;0
297;238;124.9;240;1;0
298;238;124.9;240;0;1
299;238;124.9;240;0;1
300;238;124.9;240;0;0
301;238;124.9;240;0;0
302;238.1;124.9;240;0;0
303;238.2;124.9;240;0;0
304;238.2;124.9;240;0;0
305;238.4;124.9;240;0;0
306;238.4;124.9;240;1;0
307;238.4;124.9;240;0;0
308;238.4;124.9;240;0;1
309;238.4;124.9;240;0;0
310;238.5;124.9;240;0;0
311;238.5;124.9;240;0;0
312;238.6;124.9;240;0;0
313;238.6;124.9;240;0;0
314;238.7;124.9;240;1;0
315;238.7;124.9;240;0;0
316;238.8;124.9;240;0;1
317;238.8;124.9;240;0;0
318;238.9;124.9;240;0;0
319;239;124.9;240;0;0
320;239;124.9;240;0;0
321;239;124.9;240;0;0
322;239;124.9;240;0;0
323;239;124.9;240;1;0
324;239.1;124.9;240;0;1
325;239.1;124.9;240;0;1
326;239.2;124.9;240;0;0
327;239.2;124.9;240;0;0
328;239.3;124.9;240;0;0
329;239.2;124.9;240;0;0
330;239.3;124.9;240;1;0
331;239.3;124.9;240;1;0
332;239.4;124.9;240;0;1
333;239.4;124.9;240;0;1
334;239.4;124.9;240;0;0
335;239.4;124.9;240;0;0
336;239.4;124.9;240;0;0
337;239.4;124.9;240;0;0
338;239.4;124.9;240;0;0
339;239.4;124.9;240;1;0
340;239.4;124.9;240;1;0
341;239.5;124.9;240;0;1
342;239.6;124.9;240;0;1
343;239.7;124.9;240;0;0
344;239.7;124.9;240;0;0
345;239.8;124.9;240;0;0
346;239.8;124.9;240;0;0
347;239.9;124.9;240;1;0
348;239.9;124.9;240;0;1
349;240;124.9;240;0;0
350;240;124.9;240;0;0
351;240.1;124.9;240;0;0
352;240.2;124.9;240;0;0
353;240.1;124.9;240;0;0
354;240.2;124.9;240;0;0
355;240.1;124.9;240;0;0
356;240.2;124.9;240;1;0
357;240.2;124.9;240;0;1
358;240.4;124.9;240;0;0
359;240.5;124.9;240;0;0
360;240.4;124.9;240;0;0
361;240.4;124.9;240;0;0
362;240.5;124.9;240;0;0
363;240.6;124.9;240;0;0
364;240.6;124.9;240;1;0
365;240.6;124.9;240;0;1
366;240.6;124.9;240;0;0
367;240.5;124.9;240;0;0
368;240.5;124.9;240;0;0
369;240.5;124.9;240;0;0
370;240.5;124.9;240;0;0
371;240.7;124.9;240;0;0
372;240.7;124.9;240;0;0
373;240.9;124.9;240;1;0
374;240.9;124.9;240;0;1
375;240.9;124.9;240;0;0
376;240.9;124.9;240;0;0
377;241;124.9;240;0;0
378;240.9;124.9;240;0;0
379;241;124.9;240;0;0
380;241;124.9;240;0;0
381;241;124.9;240;0;0
382;241;124.9;240;1;0
383;241.1;124.9;240;0;1
384;241.1;124.9;240;0;0
385;241.2;124.9;240;0;0
386;241.3;124.9;240;0;0
387;241.3;124.9;240;0;0
388;241.3;124.9;240;0;0
389;241.3;124.9;240;0;0
390;241.3;124.9;240;1;0
391;241.4;124.9;240;0;1
392;241.5;124.9;240;0;0
393;241.6;124.9;240;0;0
394;241.6;124.9;240;0;0
395;241.6;124.9;240;0;0
396;241.6;124.9;240;0;0
397;241.7;124.9;240;0;0
398;241.9;124.9;240;0;0
399;241.9;124.9;240;1;0
400;241.9;124.9;240;0;1
401;242;124.9;240;0;0
402;241.9;124.9;240;0;0
403;241.9;124.9;240;0;0
404;242;124.9;240;0;0
405;242;124.9;240;0;0
406;242.1;124.9;240;0;0
407;242.1;124.9;240;1;0
408;242.2;124.9;240;0;1
409;242.2;124.9;240;0;0
410;242.2;124.9;240;0;0
411;242.3;124.9;240;0;0
412;242.3;124.9;240;0;0
413;242.3;124.9;240;0;0
414;242.3;124.9;240;0;0
415;242.3;124.9;240;0;0
416;242.3;124.9;240;1;0
417;242.4;124.9;240;0;1
418;242.4;124.9;240;0;0
419;242.4;124.9;240;0;0
420;242.4;124.9;240;0;0
421;242.6;124.9;240;0;0
422;242.6;124.9;240;0;0
423;242.7;124.9;240;0;0
424;242.7;124.9;240;0;0
425;242.8;124.9;240;1;0
426;242.8;124.9;240;0;1
427;242.8;124.9;240;0;0
428;242.9;124.9;240;0;0
429;242.9;124.9;240;0;0
430;242.9;124.9;240;0;0
431;243;124.9;240;0;0
432;242.9;124.9;240;0;0
433;242.9;124.9;240;1;0
434;243.1;124.9;240;0;1
435;243.1;124.9;240;0;0
436;243.2;124.9;240;0;0
437;243.2;124.9;240;0;0
438;243.3;124.9;240;0;0
439;243.3;124.9;240;0;0
440;243.4;124.9;240;0;0
441;243.4;124.9;240;0;0
442;243.5;124.9;240;1;0
443;243.5;124.9;240;0;1
444;243.5;124.9;240;0;0
445;243.5;124.9;240;0;0
446;243.6;124.9;240;0;0
447;243.6;124.9;240;0;0
448;243.6;124.9;240;0;0
449;243.7;124.9;240;0;0
450;243.8;124.9;240;0;0
451;243.8;124.9;240;1;0
452;243.7;124.9;240;0;1
453;243.8;124.9;240;0;0
454;243.7;124.9;240;0;0
455;243.8;124.9;240;0;0
456;243.9;124.9;240;0;0
457;244;124.9;240;0;0
458;243.9;124.9;240;0;0
459;244;124.9;240;0;0
460;244.2;124.9;240;1;0
461;244.1;124.9;240;0;1
462;244.1;124.9;240;0;0
463;244.2;124.9;240;0;0
464;244.2;124.9;240;0;0
465;244.1;124.9;240;0;0
466;244.2;124.9;240;0;0
467;244.2;124.9;240;0;0
468;244.2;124.9;240;1;0
469;244.4;124.9;240;0;1
470;244.3;124.9;240;0;0
471;244.5;124.9;240;0;0
472;244.6;124.9;240;0;0
473;244.6;124.9;240;0;0
474;244.6;124.9;240;0;0
475;244.6;124.9;240;0;0
476;244.7;124.9;240;0;0
477;244.7;124.9;240;1;0
478;244.7;124.9;240;0;1
479;244.8;124.9;240;0;0
480;244.8;124.9;240;0;0
481;244.9;124.9;240;0;0
482;244.9;124.9;240;0;0
483;244.9;124.9;240;0;0
484;244.9;124.9;240;0;0
485;245;124.9;240;0;0
486;245;124.9;240;0;0
487;245;124.9;240;0;0
488;245.1;124.9;240;0;0
489;245;124.9;240;0;0
490;245;124.9;240;0;0
491;245.2;124.9;240;0;0
492;245.1;124.9;240;0;0
493;245.2;124.9;240;0;0
494;245.1;124.9;240;1;0
495;245.2;124.9;240;0;1
496;245.2;124.9;240;0;0
497;245.3;124.9;240;0;0
498;245.3;124.9;240;0;0
499;245.3;124.9;240;0;0
500;245.4;124.9;240;0;0
501;245.4;124.9;240;0;0
502;245.4;124.9;240;0;0
503;245.4;124.9;240;1;0
504;245.5;124.9;240;0;1
505;245.6;124.9;240;0;0
506;245.7;124.9;240;0;0
507;245.7;124.9;240;0;0
508;245.7;124.9;240;0;0
509;245.8;124.9;240;0;0
510;245.8;124.9;240;0;0
511;245.8;124.9;240;0;0
512;245.9;124.9;240;1;0
513;245.9;124.9;240;0;1
514;245.9;124.9;240;0;0
515;245.9;124.9;240;0;0
516;245.9;124.9;240;0;0
517;245.9;124.9;240;0;0
518;245.9;124.9;240;0;0
519;245.9;124.9;240;0;0
520;246;124.9;240;1;0
521;246.1;124.9;240;0;1
522;246.1;124.9;240;0;0
523;246.1;124.9;240;0;0
524;246.1;124.9;240;0;0
525;246.2;124.9;240;0;0
526;246.4;124.9;240;0;0
527;246.3;124.9;240;0;0
528;246.4;124.9;240;0;0
529;246.4;124.9;240;1;0
530;246.4;124.9;240;0;1
531;246.5;124.9;240;0;0
532;246.4;124.9;240;0;0
533;246.5;124.9;240;0;0
534;246.6;124.9;240;0;0
535;246.6;124.9;240;0;0
536;246.6;124.9;240;0;0
537;246.7;124.9;240;1;0
538;246.7;124.9;240;1;1
539;246.7;124.9;240;0;1
540;246.6;124.9;240;0;0
541;246.7;124.9;240;0;0
542;246.8;124.9;240;0;0
543;246.9;124.9;240;0;0
544;246.9;124.9;240;0;0
545;246.9;124.9;240;0;0
546;247;124.9;240;1;0
547;247.1;124.9;240;0;1
548;247.1;124.9;240;0;0
549;247.1;124.9;240;0;0
550;247.2;124.9;240;0;0
551;247.3;124.9;240;0;0
552;247.4;124.9;240;0;0
553;247.3;124.9;240;0;0
554;247.5;124.9;240;1;0
555;247.5;124.9;240;0;1
556;247.5;124.9;240;0;0
557;247.5;124.9;240;0;0
558;247.5;124.9;240;0;0
559;247.7;124.9;240;0;0
560;247.6;124.9;240;0;0
561;247.7;124.9;240;0;0
562;247.8;124.9;240;0;0
563;247.8;124.9;240;1;0
564;248;124.9;240;0;1
565;248;124.9;240;0;0
566;248;124.9;240;0;0
567;248.1;124.9;240;0;0
568;248.1;124.9;240;0;0
569;248.2;124.9;240;0;0
570;248.1;124.9;240;0;0
571;248.3;124.9;240;1;0
572;248.4;124.9;240;1;1
573;248.4;124.9;240;0;1
574;248.4;124.9;240;0;0
575;248.4;124.9;240;0;0
576;248.5;124.9;240;0;0
577;248.4;124.9;240;0;0
578;248.5;124.9;240;0;0
579;248.5;124.9;240;0;0
580;248.6;124.9;240;1;0
581;248.6;124.9;240;0;1
582;248.7;124.9;240;0;0
583;248.7;124.9;240;0;0
584;248.9;124.9;240;0;0
585;248.8;124.9;240;0;0
586;249;124.9;240;0;0
587;249.1;124.9;240;0;0
588;249.1;124.9;240;1;0
589;249.2;124.9;240;1;1
590;249.2;124.9;240;0;1
591;249.2;124.9;240;0;0
592;249.2;124.9;240;0;0
593;249.4;124.9;240;0;0
594;249.4;124.9;240;0;0
595;249.5;124.9;240;0;0
596;249.6;124.9;240;0;0
597;249.6;124.9;240;0;0
598;249.7;124.9;240;0;0
599;249.7;124.9;240;1;0
600;249.8;124.9;240;0;1
601;249.9;124.9;240;0;1
602;249.9;124.9;240;0;0
603;249.8;124.9;240;0;0
604;249.8;124.9;240;0;0
605;249.8;124.9;240;0;0
606;249.9;124.9;240;0;0
607;250;124.9;240;0;0
608;250.2;124.9;240;1;0
609;250.2;124.9;240;1;0
610;250.2;124.9;240;0;1
611;250.1;124.9;240;0;1
612;250.4;124.9;240;0;0
613;250.4;124.9;240;0;0
614;250.4;124.9;240;0;0
615;250.6;124.9;240;0;0
616;250.7;124.9;240;0;0
617;250.6;124.9;240;1;0
618;250.7;124.9;240;1;0
619;250.7;124.9;240;0;1
620;250.7;124.9;240;0;1
621;250.8;124.9;240;0;0
622;250.8;124.9;240;0;0
623;250.9;124.9;240;0;0
624;251;124.9;240;0;0
625;251.1;124.9;240;0;0
626;251.1;124.9;240;1;0
627;251.3;124.9;240;0;0
628;251.3;124.9;240;0;1
629;251.3;124.9;240;0;0
630;251.4;124.9;240;0;0
631;251.5;124.9;240;0;0
632;251.5;124.9;240;0;0
633;251.5;124.9;240;0;0
634;251.7;124.9;240;0;0
635;251.6;124.9;240;1;0
636;251.7;124.9;240;0;0
637;251.8;124.9;240;0;1
638;251.8;124.9;240;0;0
639;251.9;124.9;240;0;0
640;252.1;124.9;240;0;0
641;252;124.9;240;0;0
642;252;124.9;240;0;0
643;252.1;124.9;240;0;0
644;252.1;124.9;240;1;0
645;252.1;124.9;240;0;0
646;252;124.9;240;0;1
647;252.1;124.9;240;0;0
648;252.2;124.9;240;0;0
649;252.1;124.9;240;0;0
650;252.3;124.9;240;0;0
651;252.3;124.9;240;0;0
