Setpoint (C):;240

Time (sec);Temperature 1 (C);Temperature 2 (C);Relay 1;Relay 2
228;239.9;124.9;0;0
229;239.9;124.9;0;0
230;239.9;124.9;0;0
231;240;124.9;0;0
232;240;124.9;0;0
233;240.1;124.9;1;1
234;240;124.9;0;0
235;240;124.9;0;0
236;240.1;124.9;0;0
237;240.1;124.9;0;0
238;240.1;124.9;0;0
239;240.1;124.9;0;0
240;240.1;124.9;0;0
241;240.2;124.9;1;1
242;240.1;124.9;0;0
243;240.2;124.9;0;0
244;240.3;124.9;0;0
245;240.2;124.9;0;0
246;240.4;124.9;0;0
247;240.4;124.9;0;0
248;240.4;124.9;0;0
249;240.4;124.9;1;1
250;240.4;124.9;1;1
251;240.4;124.9;0;0
252;240.4;124.9;0;0
253;240.4;124.9;0;0
254;240.5;124.9;0;0
255;240.6;124.9;0;0
256;240.6;124.9;0;0
257;240.6;124.9;0;0
258;240.5;124.9;1;1
259;240.5;124.9;0;0
260;240.5;124.9;0;0
261;240.7;124.9;0;0
262;240.7;124.9;0;0
263;240.8;124.9;0;0
264;240.8;124.9;0;0
265;240.8;124.9;0;0
266;240.8;124.9;0;0
267;241;124.9;1;1
268;240.9;124.9;0;0
269;240.9;124.9;0;0
270;240.9;124.9;0;0
271;241;124.9;0;0
272;240.9;124.9;0;0
273;241;124.9;0;0
274;240.9;124.9;0;0
275;240.9;124.9;1;1
276;241.1;124.9;0;0
277;241.1;124.9;0;0
278;241;124.9;0;0
279;241.1;124.9;0;0
280;241.1;124.9;0;0
281;241.1;124.9;0;0
282;241.3;124.9;0;0
283;241.2;124.9;0;0
284;241.4;124.9;1;1
285;241.4;124.9;0;0
286;241.4;124.9;0;0
287;241.4;124.9;0;0
288;241.4;124.9;0;0
289;241.4;124.9;0;0
290;241.5;124.9;0;0
291;241.4;124.9;0;0
292;241.4;124.9;1;1
293;241.5;124.9;0;0
294;241.5;124.9;0;0
295;241.4;124.9;0;0
296;241.6;124.9;0;0
297;241.5;124.9;0;0
298;241.6;124.9;0;0
299;241.7;124.9;0;0
300;241.8;124.9;0;0
301;241.8;124.9;1;1
302;241.8;124.9;0;0
303;241.8;124.9;0;0
304;241.7;124.9;0;0
305;241.8;124.9;0;0
306;241.9;124.9;0;0
307;241.7;124.9;0;0
308;241.8;124.9;0;0
309;241.9;124.9;0;0
310;241.9;124.9;1;1
311;242;124.9;0;0
312;241.9;124.9;0;0
313;241.9;124.9;0;0
314;241.9;124.9;0;0
315;241.9;124.9;0;0
316;241.9;124.9;0;0
317;242;124.9;0;0
318;242.1;124.9;0;0
319;242.1;124.9;0;0
320;242.1;124.9;0;0
321;242.1;124.9;0;0
322;242.2;124.9;0;0
323;242.3;124.9;0;0
324;242.3;124.9;0;0
325;242.3;124.9;0;0
326;242.3;124.9;0;0
327;242.2;124.9;1;1
328;242.2;124.9;0;0
329;242.2;124.9;0;0
330;242.2;124.9;0;0
331;242.1;124.9;0;0
332;242.2;124.9;0;0
333;242.2;124.9;0;0
334;242.3;124.9;0;0
335;242.3;124.9;0;0
336;242.3;124.9;1;1
337;242.4;124.9;0;0
338;242.4;124.9;0;0
339;242.4;124.9;0;0
340;242.3;124.9;0;0
341;242.3;124.9;0;0
342;242.4;124.9;0;0
343;242.4;124.9;0;0
344;242.5;124.9;0;0
345;242.5;124.9;1;1
346;242.5;124.9;0;0
347;242.6;124.9;0;0
348;242.5;124.9;0;0
349;242.5;124.9;0;0
350;242.6;124.9;0;0
351;242.5;124.9;0;0
352;242.6;124.9;0;0
353;242.7;124.9;0;0
354;242.7;124.9;0;0
355;242.7;124.9;0;0
356;242.6;124.9;0;0
357;242.7;124.9;0;0
358;242.8;124.9;0;0
359;242.7;124.9;0;0
360;242.7;124.9;0;0
361;242.7;124.9;1;1
362;242.8;124.9;0;0
363;242.8;124.9;0;0
364;242.8;124.9;0;0
365;242.8;124.9;0;0
366;242.8;124.9;0;0
367;242.9;124.9;0;0
368;242.9;124.9;0;0
369;243;124.9;0;0
370;243.1;124.9;0;0
371;243.1;124.9;0;0
372;243.1;124.9;0;0
373;243.1;124.9;0;0
374;243;124.9;0;0
375;243;124.9;0;0
376;243.1;124.9;0;0
377;243;124.9;0;0
378;243.1;124.9;1;1
379;243.1;124.9;0;0
380;243;124.9;0;0
381;243;124.9;0;0
382;243.1;124.9;0;0
383;243;124.9;0;0
384;243;124.9;0;0
385;242.8;124.9;0;0
386;242.8;124.9;0;0
387;242.9;124.9;0;0
388;242.9;124.9;0;0
389;242.8;124.9;0;0
390;242.9;124.9;0;0
391;242.9;124.9;0;0
392;243;124.9;0;0
393;243;124.9;0;0
394;242.8;124.9;0;0
395;242.8;124.9;0;0
396;243;124.9;0;0
397;243;124.9;0;0
398;243;124.9;0;0
399;243;124.9;0;0
400;243.1;124.9;0;0
401;243.1;124.9;0;0
402;243.1;124.9;0;0
403;243.1;124.9;0;0
404;243;124.9;0;0
405;243;124.9;0;0
406;243.1;124.9;0;0
407;243.1;124.9;0;0
408;243.1;124.9;0;0
409;243.1;124.9;0;0
410;243.1;124.9;0;0
411;243.2;124.9;0;0
412;243.2;124.9;0;0
413;243.2;124.9;0;0
414;243.3;124.9;0;0
415;243.2;124.9;0;0
416;243.3;124.9;0;0
417;243.1;124.9;0;0
418;243.1;124.9;0;0
419;243.1;124.9;0;0
420;243;124.9;0;0
421;243;124.9;0;0
422;243.1;124.9;0;0
423;243.2;124.9;0;0
424;243.1;124.9;0;0
425;243;124.9;0;0
426;243;124.9;0;0
427;243.1;124.9;0;0
428;243;124.9;0;0
429;243;124.9;0;0
430;242.9;124.9;0;0
431;242.8;124.9;0;0
432;242.8;124.9;0;0
433;242.9;124.9;0;0
434;242.9;124.9;0;0
435;242.9;124.9;0;0
436;242.8;124.9;0;0
437;242.8;124.9;0;0
438;242.8;124.9;0;0
439;242.7;124.9;0;0
440;242.8;124.9;0;0
441;242.8;124.9;0;0
442;242.7;124.9;0;0
443;242.7;124.9;0;0
444;242.8;124.9;0;0
445;242.8;124.9;0;0
446;242.7;124.9;0;0
447;242.8;124.9;0;0
448;242.8;124.9;0;0
449;242.8;124.9;0;0
450;242.8;124.9;0;0
451;242.8;124.9;0;0
452;242.8;124.9;0;0
453;242.8;124.9;0;0
454;242.7;124.9;0;0
455;242.7;124.9;0;0
456;242.6;124.9;0;0
457;242.6;124.9;0;0
458;242.6;124.9;0;0
459;242.7;124.9;0;0
460;242.7;124.9;0;0
461;242.6;124.9;0;0
462;242.6;124.9;0;0
463;242.5;124.9;0;0
464;242.6;124.9;0;0
465;242.5;124.9;0;0
466;242.5;124.9;0;0
467;242.5;124.9;0;0
468;242.5;124.9;0;0
469;242.4;124.9;0;0
470;242.4;124.9;0;0
471;242.4;124.9;0;0
472;242.5;124.9;0;0
473;242.4;124.9;0;0
474;242.4;124.9;0;0
475;242.3;124.9;0;0
476;242.3;124.9;0;0
477;242.3;124.9;0;0
478;242.3;124.9;0;0
479;242.3;124.9;0;0
480;242.3;124.9;0;0
481;242.3;124.9;0;0
482;242.3;124.9;0;0
483;242.3;124.9;0;0
484;242.3;124.9;0;0
485;242.3;124.9;0;0
486;242.3;124.9;0;0
487;242.1;124.9;0;0
488;242.1;124.9;0;0
489;242;124.9;0;0
490;242.1;124.9;0;0
491;242.1;124.9;0;0
492;242.1;124.9;0;0
493;242.1;124.9;0;0
494;242.1;124.9;0;0
495;242.1;124.9;0;0
496;242;124.9;0;0
497;242;124.9;0;0
498;242;124.9;0;0
499;242;124.9;0;0
500;242;124.9;0;0
501;242;124.9;0;0
502;241.8;124.9;0;0
503;241.9;124.9;0;0
504;241.9;124.9;0;0
505;241.9;124.9;0;0
506;241.8;124.9;0;0
507;241.8;124.9;0;0
508;241.7;124.9;0;0
509;241.7;124.9;0;0
510;241.7;124.9;0;0
511;241.7;124.9;0;0
512;241.7;124.9;0;0
513;241.7;124.9;0;0
514;241.7;124.9;0;0
515;241.7;124.9;0;0
516;241.5;124.9;0;0
517;241.5;124.9;0;0
518;241.4;124.9;0;0
519;241.5;124.9;0;0
520;241.4;124.9;0;0
521;241.4;124.9;0;0
522;241.4;124.9;0;0
523;241.4;124.9;0;0
524;241.3;124.9;0;0
525;241.3;124.9;0;0
526;241.3;124.9;0;0
527;241.3;124.9;0;0
528;241.3;124.9;0;0
529;241.3;124.9;0;0
530;241.3;124.9;0;0
531;241.3;124.9;0;0
532;241.2;124.9;0;0
533;241.3;124.9;0;0
534;241.2;124.9;0;0
535;241.3;124.9;0;0
536;241.3;124.9;0;0
537;241.2;124.9;0;0
538;241.1;124.9;0;0
539;241.2;124.9;0;0
540;241.3;124.9;0;0
541;241.2;124.9;0;0
542;241.1;124.9;0;0
543;241.1;124.9;0;0
544;241;124.9;0;0
545;241;124.9;0;0
546;241;124.9;0;0
547;241;124.9;0;0
548;240.9;124.9;0;0
549;240.7;124.9;0;0
550;240.7;124.9;0;0
551;240.8;124.9;0;0
552;240.8;124.9;0;0
553;240.8;124.9;0;0
554;240.8;124.9;0;0
555;240.8;124.9;0;0
556;240.8;124.9;0;0
557;240.8;124.9;0;0
558;240.8;124.9;0;0
559;240.7;124.9;0;0
