Setpoint (C):,200

Time (sec),Temperature 1 (C),Temperature 2 (C),Relay 1,Relay 2
1,149.2,124.9,0,0
2,149.1,124.9,0,0
3,149.3,124.9,1,1
4,149.3,124.9,1,1
