Setpoint, C:;300

Time, sec;Temperature 1, C;Temperature 2, C;Relay 1;Relay 2
119;89.9;124.9;1;1
120;90.4;124.9;1;1
121;90.8;124.9;1;1
122;91.2;124.9;1;1
123;91.6;124.9;1;1
124;92;124.9;1;1
125;92.4;124.9;1;1
126;92.7;124.9;1;1
127;93;124.9;1;1
128;93.5;124.9;1;1
129;93.8;124.9;1;1
130;94.2;124.9;1;1
131;94.7;124.9;1;1
132;95;124.9;1;1
133;95.4;124.9;1;1
134;95.8;124.9;1;1
135;96.2;124.9;1;1
136;96.6;124.9;1;1
137;97;124.9;1;1
138;97.4;124.9;1;1
139;97.8;124.9;1;1
140;98.2;124.9;1;1
141;98.6;124.9;1;1
142;99;124.9;1;1
143;99.4;124.9;1;1
144;99.9;124.9;1;1
145;100.2;124.9;1;1
146;100.7;124.9;1;1
147;101;124.9;1;1
148;101.4;124.9;1;1
149;101.8;124.9;1;1
150;102.3;124.9;1;1
151;102.7;124.9;1;1
152;103.1;124.9;1;1
153;103.5;124.9;1;1
154;103.9;124.9;1;1
155;104.4;124.9;1;1
156;104.8;124.9;1;1
157;105.2;124.9;1;1
158;105.6;124.9;1;1
159;106.1;124.9;1;1
160;106.4;124.9;1;1
161;106.9;124.9;1;1
162;107.2;124.9;1;1
163;107.7;124.9;1;1
164;108.1;124.9;1;1
165;108.5;124.9;1;1
166;108.9;124.9;1;1
167;109.4;124.9;1;1
168;109.8;124.9;1;1
169;110.3;124.9;1;1
170;110.6;124.9;1;1
171;111.1;124.9;1;1
172;111.5;124.9;1;1
173;111.9;124.9;1;1
174;112.4;124.9;1;1
175;112.8;124.9;1;1
176;113.3;124.9;1;1
177;113.7;124.9;1;1
178;114.1;124.9;1;1
179;114.6;124.9;1;1
180;115;124.9;1;1
181;115.4;124.9;1;1
182;115.9;124.9;1;1
183;116.2;124.9;1;1
184;116.7;124.9;1;1
185;117.2;124.9;1;1
186;117.6;124.9;1;1
187;118.1;124.9;1;1
188;118.5;124.9;1;1
189;119.4;124.9;1;1
190;119.4;124.9;1;1
191;120.3;124.9;1;1
192;120.3;124.9;1;1
193;120.8;124.9;1;1
194;121.2;124.9;1;1
195;121.7;124.9;1;1
196;122.1;124.9;1;1
197;123.1;124.9;1;1
198;123.1;124.9;1;1
199;124;124.9;1;1
200;124;124.9;1;1
201;124.6;124.9;1;1
202;125;124.9;1;1
203;125.9;124.9;1;1
204;125.9;124.9;1;1
205;126.3;124.9;1;1
206;126.8;124.9;1;1
207;127.8;124.9;1;1
208;127.8;124.9;1;1
209;128.3;124.9;1;1
210;129.3;124.9;1;1
211;129.3;124.9;1;1
212;129.8;124.9;1;1
213;130.3;124.9;1;1
214;131.2;124.9;1;1
215;131.7;124.9;1;1
216;132.2;124.9;1;1
217;132.7;124.9;1;1
218;133.2;124.9;1;1
219;133.8;124.9;1;1
220;134.2;124.9;1;1
221;134.8;124.9;1;1
222;135.3;124.9;1;1
223;135.8;124.9;1;1
224;136.4;124.9;1;1
225;136.9;124.9;1;1
226;137.5;124.9;1;1
227;137.9;124.9;1;1
228;138.4;124.9;1;1
229;138.9;124.9;1;1
230;139.5;124.9;1;1
231;140;124.9;1;1
232;140.6;124.9;1;1
233;141.2;124.9;1;1
234;141.7;124.9;1;1
235;142.2;124.9;1;1
236;142.8;124.9;1;1
237;143.4;124.9;1;1
238;144;124.9;1;1
239;144.5;124.9;1;1
240;145.2;124.9;1;1
241;145.7;124.9;1;1
242;146.3;124.9;1;1
243;147;124.9;1;1
244;147.6;124.9;1;1
245;148.2;124.9;1;1
246;148.9;124.9;1;1
247;149.5;124.9;1;1
248;150.2;124.9;1;1
249;150.7;124.9;1;1
250;151.3;124.9;1;1
251;151.8;124.9;1;1
252;152.3;124.9;1;1
253;152.9;124.9;1;1
254;153.4;124.9;1;1
255;154;124.9;1;1
256;154.5;124.9;1;1
257;155.1;124.9;1;1
258;155.6;124.9;1;1
259;156.2;124.9;1;1
260;156.7;124.9;1;1
261;157.3;124.9;1;1
262;157.8;124.9;1;1
263;158.4;124.9;1;1
264;159;124.9;1;1
265;159.5;124.9;1;1
266;160.2;124.9;1;1
267;160.7;124.9;1;1
268;161.2;124.9;1;1
269;161.7;124.9;1;1
270;162.3;124.9;1;1
271;162.8;124.9;1;1
272;163.5;124.9;1;1
273;164;124.9;1;1
274;164.6;124.9;1;1
275;165.1;124.9;1;1
276;165.7;124.9;1;1
277;166.2;124.9;1;1
278;166.8;124.9;1;1
279;167.4;124.9;1;1
280;168;124.9;1;1
281;168.4;124.9;1;1
282;169;124.9;1;1
283;169.6;124.9;1;1
284;170.2;124.9;1;1
285;170.8;124.9;1;1
286;171.3;124.9;1;1
287;171.9;124.9;1;1
288;172.4;124.9;1;1
289;173.1;124.9;1;1
290;173.6;124.9;1;1
291;174.2;124.9;1;1
292;174.7;124.9;1;1
293;175.3;124.9;1;1
294;175.9;124.9;1;1
295;176.5;124.9;1;1
296;177.1;124.9;1;1
297;177.7;124.9;1;1
298;178.3;124.9;1;1
299;178.8;124.9;1;1
300;179.4;124.9;1;1
301;180;124.9;1;1
302;180.6;124.9;1;1
303;181.2;124.9;1;1
304;181.7;124.9;1;1
305;182.4;124.9;1;1
306;182.9;124.9;1;1
307;183.5;124.9;1;1
308;184;124.9;1;1
309;184.6;124.9;1;1
310;185.3;124.9;1;1
311;185.9;124.9;1;1
312;186.4;124.9;1;1
313;187;124.9;1;1
314;187.6;124.9;1;1
315;188.1;124.9;1;1
316;188.7;124.9;1;1
317;189.3;124.9;1;1
318;189.9;124.9;1;1
319;190.6;124.9;1;1
320;191.2;124.9;1;1
321;191.8;124.9;1;1
322;192.3;124.9;1;1
323;192.9;124.9;1;1
324;193.5;124.9;1;1
325;194.1;124.9;1;1
326;194.7;124.9;1;1
327;195.3;124.9;1;1
328;196;124.9;1;1
329;196.5;124.9;1;1
330;197.2;124.9;1;1
331;197.7;124.9;1;1
332;198.4;124.9;1;1
333;199;124.9;1;1
334;199.6;124.9;1;1
335;200.1;124.9;1;1
336;200.7;124.9;1;1
337;201.3;124.9;1;1
338;202;124.9;1;1
339;202.6;124.9;1;1
340;203.2;124.9;1;1
341;203.8;124.9;1;1
342;204.4;124.9;1;1
343;205;124.9;1;1
344;205.6;124.9;1;1
345;206.2;124.9;1;1
346;206.8;124.9;1;1
347;207.4;124.9;1;1
348;208;124.9;1;1
349;208.7;124.9;1;1
350;209.3;124.9;1;1
351;209.9;124.9;1;1
352;210.5;124.9;1;1
353;211;124.9;1;1
354;211.7;124.9;1;1
355;212.3;124.9;1;1
356;212.9;124.9;1;1
357;213.6;124.9;1;1
358;214.1;124.9;1;1
359;214.7;124.9;1;1
360;215.4;124.9;1;1
361;215.9;124.9;1;1
362;216.7;124.9;1;1
363;217.2;124.9;1;1
364;217.8;124.9;1;1
365;218.5;124.9;1;1
366;219;124.9;1;1
367;219.7;124.9;1;1
368;220.3;124.9;1;1
369;220.9;124.9;1;1
370;221.5;124.9;1;1
371;222.2;124.9;1;1
372;222.7;124.9;1;1
373;223.4;124.9;1;1
374;224;124.9;1;1
375;224.7;124.9;1;1
376;225.3;124.9;1;1
377;225.9;124.9;1;1
378;226.5;124.9;1;1
379;227.1;124.9;1;1
380;227.8;124.9;1;1
381;228.4;124.9;1;1
382;229;124.9;1;1
383;229.7;124.9;1;1
384;230.3;124.9;1;1
385;230.9;124.9;1;1
386;231.5;124.9;1;1
387;232.2;124.9;1;1
388;232.8;124.9;1;1
389;233.4;124.9;1;1
390;234;124.9;1;1
391;234.6;124.9;1;1
392;235.3;124.9;1;1
393;235.9;124.9;1;1
394;236.5;124.9;1;1
395;237.2;124.9;1;1
396;237.9;124.9;1;1
397;238.4;124.9;1;1
398;239.1;124.9;1;1
399;239.8;124.9;1;1
400;240.3;124.9;1;1
401;241;124.9;1;1
402;241.6;124.9;1;1
403;242.3;124.9;1;1
404;242.9;124.9;1;1
405;243.5;124.9;1;1
406;244.2;124.9;1;1
407;244.8;124.9;1;1
408;245.4;124.9;1;1
409;246.1;124.9;1;1
410;246.7;124.9;1;1
411;247.4;124.9;1;1
412;248;124.9;1;1
413;248.7;124.9;1;1
414;249.2;124.9;1;1
415;250;124.9;1;1
416;250.6;124.9;1;1
417;251.3;124.9;1;1
418;251.9;124.9;1;1
419;252.6;124.9;1;1
420;253.2;124.9;1;1
421;253.9;124.9;1;1
422;254.5;124.9;1;1
423;255.2;124.9;1;1
424;255.8;124.9;1;1
425;256.4;124.9;1;1
426;257;124.9;1;1
427;257.7;124.9;1;1
428;258.3;124.9;1;1
429;259;124.9;1;1
430;259.6;124.9;1;1
431;260.4;124.9;1;1
432;260.9;124.9;1;1
433;261.5;124.9;1;1
434;262.2;124.9;1;1
435;262.9;124.9;1;1
436;263.5;124.9;1;1
437;264.2;124.9;1;1
438;264.8;124.9;1;1
439;265.5;124.9;1;1
440;266.1;124.9;1;1
441;266.7;124.9;1;1
442;267.4;124.9;1;1
443;268.1;124.9;1;1
444;268.8;124.9;1;1
445;269.3;124.9;1;1
446;270;124.9;1;1
447;270.7;124.9;1;1
448;271.3;124.9;1;1
449;272;124.9;1;1
450;272.6;124.9;1;1
451;273.3;124.9;1;1
452;273.9;124.9;1;1
453;274.5;124.9;1;1
454;275.2;124.9;1;1
455;275.9;124.9;1;1
456;276.5;124.9;1;1
457;277.1;124.9;1;1
458;277.7;124.9;1;1
459;278.5;124.9;1;1
460;279.1;124.9;1;1
461;279.8;124.9;1;1
462;280.4;124.9;1;1
463;281;124.9;1;1
464;281.8;124.9;1;1
465;282.3;124.9;1;1
466;283;124.9;1;1
467;283.7;124.9;1;1
468;284.4;124.9;1;1
469;285;124.9;1;1
470;285.7;124.9;1;1
471;286.3;124.9;1;1
472;287;124.9;1;1
473;287.5;124.9;1;1
474;288.2;124.9;1;1
475;288.9;124.9;1;1
476;289.5;124.9;1;1
477;290.2;124.9;1;1
478;290.8;124.9;1;1
479;291.5;124.9;0;0
480;292.1;124.9;1;1
481;292.8;124.9;1;1
482;293.5;124.9;1;1
483;294.1;124.9;1;1
484;294.7;124.9;0;0
485;295.4;124.9;0;0
486;296;124.9;0;0
487;296.6;124.9;1;1
488;297.2;124.9;1;1
489;297.8;124.9;1;1
490;298.5;124.9;1;1
491;299;124.9;1;1
492;299.7;124.9;1;1
493;300.2;124.9;0;0
494;300.8;124.9;0;0
495;301.4;124.9;0;0
496;301.9;124.9;0;0
497;302.5;124.9;0;0
498;303.1;124.9;0;0
499;303.6;124.9;0;0
500;304.1;124.9;0;0
501;304.6;124.9;0;0
502;305.1;124.9;0;0
503;305.7;124.9;0;0
504;306.1;124.9;0;0
505;306.5;124.9;0;0
506;307;124.9;0;0
507;307.4;124.9;0;0
508;307.8;124.9;0;0
509;308.1;124.9;0;0
510;308.5;124.9;0;0
511;309;124.9;0;0
512;309.3;124.9;0;0
513;309.7;124.9;0;0
514;310;124.9;0;0
515;310.4;124.9;0;0
516;310.8;124.9;0;0
517;311.1;124.9;0;0
518;311.4;124.9;0;0
519;311.7;124.9;0;0
520;312;124.9;0;0
521;312.3;124.9;0;0
522;312.6;124.9;0;0
523;312.8;124.9;0;0
524;313.1;124.9;0;0
