Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
1881;339.5;124.9;340;0;0
1882;339.5;124.9;340;0;0
1883;339.6;124.9;340;0;0
1884;339.6;124.9;340;0;0
1885;339.5;124.9;340;1;0
1886;339.5;124.9;340;0;1
1887;339.6;124.9;340;0;0
1888;339.6;124.9;340;0;0
1889;339.6;124.9;340;0;0
1890;339.6;124.9;340;0;0
1891;339.6;124.9;340;0;0
1892;339.6;124.9;340;0;0
1893;339.6;124.9;340;0;0
1894;339.6;124.9;340;0;0
1895;339.6;124.9;340;1;0
1896;339.6;124.9;340;0;1
1897;339.7;124.9;340;0;0
1898;339.7;124.9;340;0;0
1899;339.7;124.9;340;0;0
1900;339.6;124.9;340;0;0
1901;339.7;124.9;340;0;0
1902;339.7;124.9;340;0;0
1903;339.7;124.9;340;0;0
1904;339.7;124.9;340;0;0
1905;339.7;124.9;340;1;0
1906;339.7;124.9;340;0;1
1907;339.7;124.9;340;0;0
1908;339.7;124.9;340;0;0
1909;339.6;124.9;340;0;0
1910;339.7;124.9;340;0;0
1911;339.7;124.9;340;0;0
1912;339.7;124.9;340;0;0
1913;339.7;124.9;340;0;0
1914;339.7;124.9;340;0;0
1915;339.7;124.9;340;1;0
1916;339.7;124.9;340;0;1
1917;339.7;124.9;340;0;0
1918;339.8;124.9;340;0;0
1919;339.8;124.9;340;0;0
1920;339.8;124.9;340;0;0
1921;339.8;124.9;340;0;0
1922;339.8;124.9;340;0;0
1923;339.8;124.9;340;0;0
1924;339.8;124.9;340;1;0
1925;339.9;124.9;340;0;1
1926;339.9;124.9;340;0;0
1927;339.8;124.9;340;0;0
1928;339.9;124.9;340;0;0
1929;340;124.9;340;0;0
1930;339.9;124.9;340;0;0
1931;340;124.9;340;0;0
1932;340;124.9;340;0;0
1933;340;124.9;340;0;0
1934;340;124.9;340;0;0
1935;340.1;124.9;340;0;0
1936;340.2;124.9;340;0;0
1937;340.2;124.9;340;0;0
1938;340.1;124.9;340;0;0
1939;340.1;124.9;340;0;0
1940;340;124.9;340;0;0
1941;340;124.9;340;0;0
1942;340.1;124.9;340;0;0
1943;340;124.9;340;0;0
1944;340.1;124.9;340;1;0
1945;340.1;124.9;340;0;1
1946;340;124.9;340;0;0
1947;340;124.9;340;0;0
1948;340;124.9;340;0;0
1949;340;124.9;340;0;0
1950;340;124.9;340;0;0
1951;340;124.9;340;0;0
1952;339.9;124.9;340;0;0
1953;339.9;124.9;340;0;0
1954;340;124.9;340;1;0
1955;339.9;124.9;340;0;1
1956;339.9;124.9;340;0;0
1957;339.9;124.9;340;0;0
1958;340;124.9;340;0;0
1959;340;124.9;340;0;0
1960;340;124.9;340;0;0
1961;340.1;124.9;340;0;0
1962;340.1;124.9;340;0;0
1963;340.1;124.9;340;0;0
1964;340.1;124.9;340;1;0
1965;340.1;124.9;340;0;1
1966;340.1;124.9;340;0;0
1967;340.1;124.9;340;0;0
1968;340.1;124.9;340;0;0
1969;340.1;124.9;340;0;0
1970;340.1;124.9;340;0;0
1971;340.1;124.9;340;0;0
1972;340.2;124.9;340;0;0
1973;340.2;124.9;340;0;0
1974;340.2;124.9;340;1;0
1975;340.2;124.9;340;0;1
1976;340.3;124.9;340;0;0
1977;340.3;124.9;340;0;0
1978;340.3;124.9;340;0;0
1979;340.3;124.9;340;0;0
1980;340.3;124.9;340;0;0
1981;340.3;124.9;340;0;0
1982;340.4;124.9;340;0;0
1983;340.3;124.9;340;0;0
1984;340.3;124.9;340;1;0
1985;340.3;124.9;340;0;1
1986;340.3;124.9;340;0;0
1987;340.4;124.9;340;0;0
1988;340.4;124.9;340;0;0
1989;340.5;124.9;340;0;0
1990;340.3;124.9;340;0;0
1991;340.4;124.9;340;0;0
1992;340.3;124.9;340;0;0
1993;340.4;124.9;340;0;0
1994;340.4;124.9;340;1;0
1995;340.5;124.9;340;0;1
1996;340.6;124.9;340;0;0
1997;340.5;124.9;340;0;0
1998;340.5;124.9;340;0;0
1999;340.5;124.9;340;0;0
2000;340.6;124.9;340;0;0
2001;340.6;124.9;340;0;0
2002;340.6;124.9;340;0;0
2003;340.6;124.9;340;0;0
2004;340.5;124.9;340;0;0
2005;340.6;124.9;340;0;0
2006;340.6;124.9;340;0;0
2007;340.7;124.9;340;0;0
2008;340.6;124.9;340;0;0
2009;340.6;124.9;340;0;0
2010;340.6;124.9;340;0;0
2011;340.6;124.9;340;0;0
2012;340.6;124.9;340;0;0
2013;340.7;124.9;340;1;0
2014;340.6;124.9;340;0;1
2015;340.6;124.9;340;0;0
2016;340.6;124.9;340;0;0
2017;340.6;124.9;340;0;0
2018;340.6;124.9;340;0;0
2019;340.6;124.9;340;0;0
2020;340.6;124.9;340;0;0
2021;340.6;124.9;340;0;0
2022;340.6;124.9;340;0;0
2023;340.7;124.9;340;0;0
2024;340.7;124.9;340;0;0
2025;340.7;124.9;340;0;0
2026;340.7;124.9;340;0;0
2027;340.6;124.9;340;0;0
2028;340.6;124.9;340;0;0
2029;340.6;124.9;340;0;0
2030;340.5;124.9;340;0;0
2031;340.5;124.9;340;0;0
2032;340.6;124.9;340;0;0
2033;340.6;124.9;340;0;0
2034;340.6;124.9;340;0;0
2035;340.6;124.9;340;0;0
2036;340.6;124.9;340;0;0
2037;340.6;124.9;340;0;0
2038;340.5;124.9;340;0;0
2039;340.5;124.9;340;0;0
2040;340.5;124.9;340;0;0
2041;340.5;124.9;340;0;0
2042;340.5;124.9;340;0;0
2043;340.5;124.9;340;0;0
2044;340.5;124.9;340;0;0
2045;340.5;124.9;340;0;0
2046;340.5;124.9;340;0;0
2047;340.5;124.9;340;0;0
2048;340.5;124.9;340;0;0
2049;340.5;124.9;340;0;0
2050;340.5;124.9;340;0;0
2051;340.5;124.9;340;0;0
2052;340.5;124.9;340;0;0
2053;340.5;124.9;340;0;0
2054;340.4;124.9;340;0;0
2055;340.3;124.9;340;0;0
2056;340.4;124.9;340;0;0
2057;340.3;124.9;340;0;0
2058;340.3;124.9;340;0;0
2059;340.3;124.9;340;0;0
2060;340.3;124.9;340;0;0
2061;340.3;124.9;340;0;0
2062;340.3;124.9;340;0;0
2063;340.3;124.9;340;0;0
2064;340.2;124.9;340;0;0
2065;340.2;124.9;340;0;0
2066;340.2;124.9;340;0;0
2067;340.2;124.9;340;0;0
2068;340.1;124.9;340;0;0
2069;340.2;124.9;340;0;0
2070;340.1;124.9;340;0;0
2071;340.1;124.9;340;0;0
2072;340.1;124.9;340;1;0
2073;340.1;124.9;340;0;0
2074;340.2;124.9;340;0;1
2075;340.1;124.9;340;0;0
2076;340;124.9;340;0;0
2077;339.9;124.9;340;0;0
2078;340.1;124.9;340;0;0
2079;340;124.9;340;0;0
2080;340;124.9;340;0;0
2081;339.9;124.9;340;0;0
2082;339.9;124.9;340;0;0
2083;339.9;124.9;340;0;0
2084;340;124.9;340;0;0
2085;340;124.9;340;0;0
2086;339.9;124.9;340;0;0
2087;339.9;124.9;340;0;0
2088;339.9;124.9;340;0;0
2089;339.9;124.9;340;0;0
2090;339.9;124.9;340;0;0
2091;339.9;124.9;340;0;0
2092;339.8;124.9;340;0;0
2093;339.8;124.9;340;0;0
2094;339.7;124.9;340;0;0
2095;339.7;124.9;340;0;0
2096;339.7;124.9;340;1;0
2097;339.7;124.9;340;0;1
2098;339.7;124.9;340;0;0
2099;339.6;124.9;340;0;0
2100;339.6;124.9;340;0;0
2101;339.6;124.9;340;0;0
2102;339.6;124.9;340;0;0
2103;339.6;124.9;340;0;0
2104;339.6;124.9;340;0;0
2105;339.6;124.9;340;0;0
2106;339.6;124.9;340;0;0
2107;339.6;124.9;340;0;0
2108;339.6;124.9;340;0;0
2109;339.5;124.9;340;0;0
2110;339.6;124.9;340;0;0
2111;339.5;124.9;340;0;0
2112;339.5;124.9;340;0;0
2113;339.5;124.9;340;1;0
2114;339.5;124.9;340;0;1
2115;339.6;124.9;340;0;0
2116;339.5;124.9;340;0;0
2117;339.5;124.9;340;0;0
2118;339.5;124.9;340;0;0
2119;339.5;124.9;340;0;0
2120;339.6;124.9;340;0;0
2121;339.6;124.9;340;0;0
2122;339.6;124.9;340;0;0
2123;339.6;124.9;340;0;0
2124;339.4;124.9;340;0;0
2125;339.5;124.9;340;0;0
2126;339.5;124.9;340;0;0
2127;339.4;124.9;340;0;0
2128;339.5;124.9;340;0;0
2129;339.5;124.9;340;0;0
2130;339.5;124.9;340;1;0
2131;339.4;124.9;340;0;1
2132;339.4;124.9;340;0;0
2133;339.4;124.9;340;0;0
2134;339.4;124.9;340;0;0
2135;339.4;124.9;340;0;0
2136;339.3;124.9;340;0;0
2137;339.4;124.9;340;0;0
2138;339.4;124.9;340;0;0
2139;339.3;124.9;340;0;0
2140;339.2;124.9;340;0;0
2141;339.3;124.9;340;0;0
2142;339.3;124.9;340;0;0
2143;339.2;124.9;340;0;0
2144;339.3;124.9;340;0;0
2145;339.3;124.9;340;0;0
2146;339.2;124.9;340;0;0
2147;339.2;124.9;340;1;0
2148;339.2;124.9;340;0;1
2149;339.3;124.9;340;0;0
2150;339.2;124.9;340;0;0
2151;339.2;124.9;340;0;0
2152;339.3;124.9;340;0;0
2153;339.2;124.9;340;0;0
2154;339.3;124.9;340;0;0
2155;339.2;124.9;340;1;0
2156;339.2;124.9;340;0;1
2157;339.2;124.9;340;0;0
2158;339.3;124.9;340;0;0
2159;339.2;124.9;340;0;0
2160;339.3;124.9;340;0;0
2161;339.3;124.9;340;0;0
2162;339.3;124.9;340;0;0
2163;339.3;124.9;340;0;0
2164;339.3;124.9;340;1;0
2165;339.2;124.9;340;0;1
2166;339.2;124.9;340;0;0
2167;339.3;124.9;340;0;0
2168;339.3;124.9;340;0;0
2169;339.3;124.9;340;0;0
2170;339.2;124.9;340;0;0
2171;339.3;124.9;340;0;0
2172;339.3;124.9;340;1;0
2173;339.3;124.9;340;0;1
2174;339.3;124.9;340;0;0
2175;339.4;124.9;340;0;0
2176;339.3;124.9;340;0;0
2177;339.4;124.9;340;0;0
2178;339.4;124.9;340;0;0
2179;339.3;124.9;340;0;0
2180;339.4;124.9;340;0;0
2181;339.4;124.9;340;0;0
2182;339.4;124.9;340;0;0
2183;339.4;124.9;340;0;0
2184;339.4;124.9;340;0;0
2185;339.4;124.9;340;0;0
2186;339.4;124.9;340;0;0
2187;339.5;124.9;340;0;0
2188;339.4;124.9;340;0;0
2189;339.5;124.9;340;1;0
2190;339.4;124.9;340;0;0
2191;339.4;124.9;340;0;1
2192;339.4;124.9;340;0;0
2193;339.5;124.9;340;0;0
2194;339.5;124.9;340;0;0
2195;339.4;124.9;340;0;0
2196;339.4;124.9;340;0;0
2197;339.4;124.9;340;1;0
2198;339.5;124.9;340;0;0
2199;339.4;124.9;340;0;1
2200;339.3;124.9;340;0;0
2201;339.5;124.9;340;0;0
2202;339.4;124.9;340;0;0
2203;339.4;124.9;340;0;0
2204;339.5;124.9;340;0;0
2205;339.5;124.9;340;0;0
2206;339.5;124.9;340;0;0
2207;339.5;124.9;340;0;0
2208;339.5;124.9;340;0;0
2209;339.6;124.9;340;0;0
2210;339.6;124.9;340;0;0
2211;339.5;124.9;340;0;0
2212;339.6;124.9;340;0;0
2213;339.5;124.9;340;1;0
2214;339.5;124.9;340;0;1
2215;339.4;124.9;340;0;0
2216;339.4;124.9;340;0;0
2217;339.4;124.9;340;0;0
2218;339.4;124.9;340;0;0
2219;339.4;124.9;340;0;0
2220;339.4;124.9;340;0;0
2221;339.5;124.9;340;1;0
2222;339.4;124.9;340;0;1
2223;339.5;124.9;340;0;0
2224;339.5;124.9;340;0;0
2225;339.4;124.9;340;0;0
2226;339.5;124.9;340;0;0
2227;339.6;124.9;340;0;0
2228;339.6;124.9;340;0;0
2229;339.6;124.9;340;0;0
2230;339.6;124.9;340;1;0
2231;339.6;124.9;340;0;1
2232;339.6;124.9;340;0;0
2233;339.6;124.9;340;0;0
2234;339.6;124.9;340;0;0
2235;339.7;124.9;340;0;0
2236;339.7;124.9;340;0;0
2237;339.7;124.9;340;0;0
2238;339.6;124.9;340;1;0
2239;339.6;124.9;340;0;1
2240;339.7;124.9;340;0;0
2241;339.6;124.9;340;0;0
2242;339.7;124.9;340;0;0
2243;339.7;124.9;340;0;0
2244;339.8;124.9;340;0;0
2245;339.8;124.9;340;0;0
2246;339.8;124.9;340;0;0
2247;339.8;124.9;340;0;0
2248;339.8;124.9;340;0;0
2249;339.8;124.9;340;0;0
2250;339.8;124.9;340;0;0
2251;339.8;124.9;340;0;0
2252;339.8;124.9;340;0;0
2253;339.8;124.9;340;0;0
2254;339.8;124.9;340;0;0
2255;339.8;124.9;340;1;0
2256;339.8;124.9;340;0;1
2257;339.8;124.9;340;0;0
2258;339.8;124.9;340;0;0
2259;339.8;124.9;340;0;0
2260;339.8;124.9;340;0;0
2261;339.8;124.9;340;0;0
2262;339.9;124.9;340;0;0
2263;339.8;124.9;340;1;0
2264;339.9;124.9;340;0;1
2265;339.9;124.9;340;0;0
2266;339.9;124.9;340;0;0
2267;339.9;124.9;340;0;0
2268;339.9;124.9;340;0;0
2269;339.9;124.9;340;0;0
2270;339.9;124.9;340;0;0
2271;339.9;124.9;340;0;0
2272;340;124.9;340;1;0
2273;340;124.9;340;0;1
2274;340;124.9;340;0;0
2275;340;124.9;340;0;0
2276;340;124.9;340;0;0
2277;340;124.9;340;0;0
2278;340.1;124.9;340;0;0
2279;340.1;124.9;340;0;0
2280;340;124.9;340;1;0
2281;340.1;124.9;340;0;1
2282;340;124.9;340;0;0
2283;340;124.9;340;0;0
2284;340.1;124.9;340;0;0
2285;340;124.9;340;0;0
2286;340;124.9;340;0;0
2287;340;124.9;340;0;0
2288;340.1;124.9;340;0;0
2289;340.1;124.9;340;0;0
2290;340.1;124.9;340;0;0
2291;340.2;124.9;340;0;0
2292;340.2;124.9;340;0;0
2293;340.2;124.9;340;0;0
2294;340.3;124.9;340;0;0
2295;340.3;124.9;340;0;0
2296;340.3;124.9;340;0;0
2297;340.3;124.9;340;1;0
2298;340.3;124.9;340;0;1
2299;340.3;124.9;340;0;0
2300;340.3;124.9;340;0;0
2301;340.3;124.9;340;0;0
2302;340.3;124.9;340;0;0
2303;340.3;124.9;340;0;0
2304;340.3;124.9;340;0;0
2305;340.3;124.9;340;0;0
2306;340.3;124.9;340;0;0
2307;340.3;124.9;340;0;0
2308;340.3;124.9;340;0;0
2309;340.3;124.9;340;0;0
2310;340.3;124.9;340;0;0
2311;340.4;124.9;340;0;0
2312;340.4;124.9;340;0;0
2313;340.4;124.9;340;0;0
2314;340.3;124.9;340;0;0
2315;340.3;124.9;340;0;0
2316;340.3;124.9;340;0;0
2317;340.3;124.9;340;0;0
2318;340.3;124.9;340;0;0
2319;340.3;124.9;340;0;0
2320;340.4;124.9;340;0;0
2321;340.3;124.9;340;0;0
2322;340.3;124.9;340;1;0
2323;340.3;124.9;340;0;0
2324;340.3;124.9;340;0;1
2325;340.3;124.9;340;0;0
2326;340.2;124.9;340;0;0
2327;340.2;124.9;340;0;0
2328;340.3;124.9;340;0;0
2329;340.2;124.9;340;0;0
2330;340.3;124.9;340;0;0
2331;340.2;124.9;340;0;0
2332;340.2;124.9;340;0;0
2333;340.2;124.9;340;0;0
2334;340.3;124.9;340;0;0
2335;340.3;124.9;340;0;0
2336;340.3;124.9;340;0;0
2337;340.2;124.9;340;0;0
2338;340.2;124.9;340;1;0
2339;340.2;124.9;340;0;1
2340;340.2;124.9;340;0;0
2341;340.2;124.9;340;0;0
2342;340.2;124.9;340;0;0
2343;340.2;124.9;340;0;0
2344;340.2;124.9;340;0;0
2345;340.2;124.9;340;0;0
2346;340.2;124.9;340;1;0
2347;340.2;124.9;340;0;1
2348;340.2;124.9;340;0;0
2349;340.2;124.9;340;0;0
2350;340.2;124.9;340;0;0
2351;340.3;124.9;340;0;0
2352;340.2;124.9;340;0;0
2353;340.2;124.9;340;0;0
2354;340.2;124.9;340;0;0
2355;340.3;124.9;340;0;0
2356;340.3;124.9;340;0;0
2357;340.3;124.9;340;0;0
2358;340.3;124.9;340;0;0
2359;340.2;124.9;340;0;0
2360;340.2;124.9;340;0;0
2361;340.2;124.9;340;0;0
2362;340.2;124.9;340;0;0
2363;340.2;124.9;340;1;0
2364;340.2;124.9;340;0;1
2365;340.2;124.9;340;0;0
2366;340.2;124.9;340;0;0
2367;340.3;124.9;340;0;0
2368;340.2;124.9;340;0;0
2369;340.2;124.9;340;0;0
2370;340.2;124.9;340;0;0
2371;340.2;124.9;340;1;0
2372;340.2;124.9;340;0;1
2373;340.2;124.9;340;0;0
2374;340.2;124.9;340;0;0
2375;340.3;124.9;340;0;0
2376;340.2;124.9;340;0;0
2377;340.3;124.9;340;0;0
2378;340.3;124.9;340;0;0
2379;340.3;124.9;340;0;0
2380;340.3;124.9;340;0;0
2381;340.3;124.9;340;0;0
2382;340.3;124.9;340;0;0
2383;340.2;124.9;340;0;0
2384;340.3;124.9;340;0;0
2385;340.2;124.9;340;0;0
2386;340.2;124.9;340;0;0
2387;340.4;124.9;340;0;0
2388;340.4;124.9;340;1;0
2389;340.4;124.9;340;0;1
2390;340.4;124.9;340;0;0
2391;340.3;124.9;340;0;0
2392;340.4;124.9;340;0;0
2393;340.3;124.9;340;0;0
2394;340.2;124.9;340;0;0
2395;340.2;124.9;340;0;0
2396;340.2;124.9;340;0;0
2397;340.2;124.9;340;0;0
2398;340.2;124.9;340;0;0
2399;340.3;124.9;340;0;0
2400;340.2;124.9;340;0;0
2401;340.2;124.9;340;0;0
2402;340.3;124.9;340;0;0
2403;340.4;124.9;340;0;0
2404;340.4;124.9;340;0;0
2405;340.4;124.9;340;1;0
2406;340.4;124.9;340;0;1
2407;340.4;124.9;340;0;0
2408;340.4;124.9;340;0;0
2409;340.3;124.9;340;0;0
2410;340.4;124.9;340;0;0
2411;340.3;124.9;340;0;0
2412;340.3;124.9;340;0;0
2413;340.3;124.9;340;0;0
2414;340.3;124.9;340;0;0
2415;340.4;124.9;340;0;0
2416;340.4;124.9;340;0;0
2417;340.4;124.9;340;0;0
2418;340.4;124.9;340;0;0
2419;340.3;124.9;340;0;0
2420;340.3;124.9;340;0;0
2421;340.2;124.9;340;0;0
2422;340.3;124.9;340;1;0
2423;340.2;124.9;340;0;1
2424;340.3;124.9;340;0;0
2425;340.2;124.9;340;0;0
2426;340.2;124.9;340;0;0
2427;340.4;124.9;340;0;0
2428;340.2;124.9;340;0;0
2429;340.4;124.9;340;0;0
2430;340.4;124.9;340;0;0
2431;340.3;124.9;340;0;0
2432;340.2;124.9;340;0;0
2433;340.2;124.9;340;0;0
2434;340.2;124.9;340;0;0
2435;340.2;124.9;340;0;0
2436;340.4;124.9;340;0;0
2437;340.3;124.9;340;0;0
2438;340.2;124.9;340;0;0
2439;340.2;124.9;340;0;0
2440;340.3;124.9;340;0;0
2441;340.3;124.9;340;0;0
2442;340.3;124.9;340;0;0
2443;340.3;124.9;340;0;0
2444;340.4;124.9;340;0;0
2445;340.3;124.9;340;0;0
2446;340.3;124.9;340;0;0
2447;340.2;124.9;340;1;0
2448;340.2;124.9;340;0;0
2449;340.2;124.9;340;0;1
2450;340.2;124.9;340;0;0
2451;340.2;124.9;340;0;0
2452;340.1;124.9;340;0;0
2453;340.2;124.9;340;0;0
2454;340.1;124.9;340;0;0
2455;340.1;124.9;340;0;0
2456;340.1;124.9;340;0;0
2457;340.1;124.9;340;0;0
2458;340.1;124.9;340;0;0
2459;340.2;124.9;340;0;0
2460;340.2;124.9;340;0;0
2461;340.1;124.9;340;0;0
2462;340.2;124.9;340;0;0
2463;340.1;124.9;340;0;0
2464;340.2;124.9;340;0;0
2465;340.1;124.9;340;0;0
2466;340.1;124.9;340;0;0
2467;340.1;124.9;340;0;0
2468;340;124.9;340;0;0
2469;340;124.9;340;0;0
2470;340;124.9;340;0;0
2471;340;124.9;340;1;0
2472;340;124.9;340;0;1
2473;340;124.9;340;0;0
2474;340;124.9;340;0;0
2475;339.9;124.9;340;0;0
2476;340;124.9;340;0;0
2477;340;124.9;340;0;0
2478;340;124.9;340;0;0
2479;340;124.9;340;0;0
2480;339.9;124.9;340;0;0
2481;339.9;124.9;340;0;0
2482;340;124.9;340;0;0
2483;339.9;124.9;340;0;0
2484;339.9;124.9;340;0;0
2485;339.9;124.9;340;0;0
2486;339.9;124.9;340;0;0
2487;339.8;124.9;340;0;0
2488;339.9;124.9;340;1;0
2489;339.8;124.9;340;0;1
2490;339.8;124.9;340;0;0
2491;339.8;124.9;340;0;0
2492;339.8;124.9;340;0;0
2493;339.8;124.9;340;0;0
2494;339.8;124.9;340;0;0
2495;339.8;124.9;340;0;0
2496;339.8;124.9;340;0;0
2497;339.8;124.9;340;0;0
2498;339.8;124.9;340;0;0
2499;339.8;124.9;340;0;0
2500;339.8;124.9;340;0;0
2501;339.8;124.9;340;0;0
2502;339.8;124.9;340;0;0
2503;339.8;124.9;340;0;0
2504;339.8;124.9;340;0;0
2505;339.8;124.9;340;1;0
2506;339.8;124.9;340;0;1
2507;339.8;124.9;340;0;0
2508;339.7;124.9;340;0;0
2509;339.7;124.9;340;0;0
2510;339.8;124.9;340;0;0
2511;339.8;124.9;340;0;0
2512;339.7;124.9;340;0;0
2513;339.7;124.9;340;0;0
2514;339.7;124.9;340;0;0
2515;339.7;124.9;340;0;0
2516;339.7;124.9;340;0;0
2517;339.7;124.9;340;0;0
2518;339.7;124.9;340;0;0
2519;339.7;124.9;340;0;0
2520;339.7;124.9;340;0;0
2521;339.7;124.9;340;0;0
2522;339.7;124.9;340;1;0
2523;339.7;124.9;340;0;1
2524;339.6;124.9;340;0;0
2525;339.6;124.9;340;0;0
2526;339.6;124.9;340;0;0
2527;339.6;124.9;340;0;0
2528;339.7;124.9;340;0;0
2529;339.6;124.9;340;0;0
2530;339.7;124.9;340;0;0
2531;339.6;124.9;340;0;0
2532;339.5;124.9;340;0;0
2533;339.6;124.9;340;0;0
2534;339.6;124.9;340;0;0
2535;339.6;124.9;340;0;0
2536;339.6;124.9;340;0;0
2537;339.6;124.9;340;0;0
2538;339.6;124.9;340;0;0
2539;339.6;124.9;340;1;0
2540;339.6;124.9;340;0;1
2541;339.6;124.9;340;0;0
2542;339.6;124.9;340;0;0
2543;339.6;124.9;340;0;0
2544;339.5;124.9;340;0;0
2545;339.6;124.9;340;0;0
2546;339.5;124.9;340;0;0
2547;339.6;124.9;340;1;0
2548;339.6;124.9;340;0;0
2549;339.6;124.9;340;0;1
2550;339.5;124.9;340;0;0
2551;339.6;124.9;340;0;0
2552;339.5;124.9;340;0;0
2553;339.6;124.9;340;0;0
2554;339.6;124.9;340;0;0
2555;339.5;124.9;340;0;0
2556;339.5;124.9;340;0;0
2557;339.5;124.9;340;0;0
2558;339.6;124.9;340;0;0
2559;339.5;124.9;340;0;0
2560;339.5;124.9;340;0;0
2561;339.5;124.9;340;0;0
2562;339.5;124.9;340;0;0
2563;339.4;124.9;340;1;0
2564;339.4;124.9;340;0;1
2565;339.4;124.9;340;0;0
2566;339.4;124.9;340;0;0
2567;339.4;124.9;340;0;0
2568;339.5;124.9;340;0;0
2569;339.5;124.9;340;0;0
2570;339.6;124.9;340;0;0
2571;339.6;124.9;340;0;0
2572;339.4;124.9;340;1;0
2573;339.5;124.9;340;0;1
2574;339.5;124.9;340;0;0
2575;339.6;124.9;340;0;0
2576;339.5;124.9;340;0;0
2577;339.6;124.9;340;0;0
2578;339.5;124.9;340;0;0
2579;339.4;124.9;340;0;0
2580;339.6;124.9;340;1;0
2581;339.5;124.9;340;0;1
2582;339.6;124.9;340;0;0
2583;339.6;124.9;340;0;0
2584;339.6;124.9;340;0;0
2585;339.6;124.9;340;0;0
2586;339.6;124.9;340;0;0
2587;339.6;124.9;340;0;0
2588;339.7;124.9;340;0;0
2589;339.7;124.9;340;1;0
2590;339.7;124.9;340;0;1
2591;339.6;124.9;340;0;0
2592;339.7;124.9;340;0;0
2593;339.7;124.9;340;0;0
2594;339.7;124.9;340;0;0
2595;339.8;124.9;340;0;0
2596;339.9;124.9;340;0;0
2597;339.8;124.9;340;1;0
2598;339.8;124.9;340;0;1
2599;339.7;124.9;340;0;0
2600;339.8;124.9;340;0;0
2601;339.8;124.9;340;0;0
2602;339.8;124.9;340;0;0
2603;339.8;124.9;340;0;0
2604;339.8;124.9;340;0;0
2605;339.8;124.9;340;1;0
2606;339.8;124.9;340;0;1
2607;339.8;124.9;340;0;0
2608;340;124.9;340;0;0
2609;339.9;124.9;340;0;0
2610;340;124.9;340;0;0
2611;339.9;124.9;340;0;0
2612;339.9;124.9;340;0;0
2613;339.9;124.9;340;0;0
2614;339.9;124.9;340;1;0
2615;339.9;124.9;340;0;0
2616;340;124.9;340;0;1
2617;340;124.9;340;0;0
2618;340;124.9;340;0;0
2619;339.9;124.9;340;0;0
2620;340.1;124.9;340;0;0
2621;340.1;124.9;340;0;0
2622;340.1;124.9;340;1;0
2623;340.1;124.9;340;0;0
2624;340.1;124.9;340;0;1
2625;340.1;124.9;340;0;0
2626;340.1;124.9;340;0;0
2627;340.1;124.9;340;0;0
2628;340.2;124.9;340;0;0
2629;340.2;124.9;340;0;0
2630;340.1;124.9;340;0;0
2631;340.1;124.9;340;0;0
2632;340.1;124.9;340;0;0
2633;340.2;124.9;340;0;0
2634;340.2;124.9;340;0;0
2635;340.3;124.9;340;0;0
2636;340.3;124.9;340;0;0
2637;340.3;124.9;340;0;0
2638;340.3;124.9;340;0;0
2639;340.3;124.9;340;0;0
2640;340.4;124.9;340;0;0
2641;340.4;124.9;340;0;0
2642;340.5;124.9;340;0;0
2643;340.4;124.9;340;0;0
2644;340.5;124.9;340;0;0
2645;340.4;124.9;340;0;0
2646;340.5;124.9;340;1;0
2647;340.4;124.9;340;0;1
2648;340.4;124.9;340;0;0
2649;340.4;124.9;340;0;0
2650;340.4;124.9;340;0;0
2651;340.4;124.9;340;0;0
2652;340.3;124.9;340;0;0
2653;340.5;124.9;340;0;0
2654;340.4;124.9;340;0;0
2655;340.4;124.9;340;0;0
2656;340.5;124.9;340;0;0
2657;340.5;124.9;340;0;0
2658;340.5;124.9;340;0;0
2659;340.4;124.9;340;0;0
2660;340.4;124.9;340;0;0
2661;340.4;124.9;340;0;0
2662;340.5;124.9;340;0;0
2663;340.5;124.9;340;0;0
2664;340.5;124.9;340;0;0
2665;340.6;124.9;340;0;0
2666;340.5;124.9;340;0;0
2667;340.5;124.9;340;0;0
2668;340.5;124.9;340;0;0
2669;340.5;124.9;340;0;0
2670;340.5;124.9;340;0;0
2671;340.5;124.9;340;1;0
2672;340.4;124.9;340;0;1
2673;340.4;124.9;340;0;0
2674;340.5;124.9;340;0;0
2675;340.5;124.9;340;0;0
2676;340.5;124.9;340;0;0
2677;340.4;124.9;340;0;0
2678;340.4;124.9;340;0;0
2679;340.5;124.9;340;0;0
2680;340.5;124.9;340;0;0
2681;340.5;124.9;340;0;0
2682;340.6;124.9;340;0;0
2683;340.5;124.9;340;0;0
2684;340.5;124.9;340;0;0
2685;340.4;124.9;340;0;0
2686;340.5;124.9;340;0;0
2687;340.5;124.9;340;0;0
2688;340.5;124.9;340;1;0
2689;340.4;124.9;340;0;1
2690;340.4;124.9;340;0;0
2691;340.5;124.9;340;0;0
2692;340.5;124.9;340;0;0
2693;340.4;124.9;340;0;0
2694;340.4;124.9;340;0;0
2695;340.3;124.9;340;0;0
2696;340.5;124.9;340;0;0
2697;340.4;124.9;340;0;0
2698;340.5;124.9;340;0;0
2699;340.4;124.9;340;0;0
2700;340.5;124.9;340;0;0
2701;340.4;124.9;340;0;0
2702;340.4;124.9;340;0;0
2703;340.4;124.9;340;0;0
2704;340.5;124.9;340;0;0
2705;340.3;124.9;340;0;0
2706;340.4;124.9;340;0;0
2707;340.4;124.9;340;0;0
