Setpoint, C:;200

Time, sec;Temperature 1, C;Temperature 2, C;Relay 1;Relay 2
119;51.1;124.9;1;1
120;51.6;124.9;1;1
121;51.8;124.9;1;1
122;52.2;124.9;1;1
123;52.5;124.9;1;1
124;52.9;124.9;1;1
125;53.2;124.9;1;1
126;53.6;124.9;1;1
127;53.9;124.9;1;1
128;54.2;124.9;1;1
129;54.6;124.9;1;1
130;54.9;124.9;1;1
131;55.3;124.9;1;1
132;55.6;124.9;1;1
133;56;124.9;1;1
134;56.4;124.9;1;1
135;56.7;124.9;1;1
136;57.1;124.9;1;1
137;57.4;124.9;1;1
138;57.8;124.9;1;1
139;58.1;124.9;1;1
140;58.5;124.9;1;1
141;58.8;124.9;1;1
142;59.2;124.9;1;1
143;59.5;124.9;1;1
144;59.9;124.9;1;1
145;60.3;124.9;1;1
146;60.7;124.9;1;1
147;61;124.9;1;1
148;61.4;124.9;1;1
149;61.8;124.9;1;1
150;62.1;124.9;1;1
151;62.4;124.9;1;1
152;62.8;124.9;1;1
153;63.2;124.9;1;1
154;63.5;124.9;1;1
155;64;124.9;1;1
156;64.3;124.9;1;1
157;64.7;124.9;1;1
158;65.1;124.9;1;1
159;65.4;124.9;1;1
160;65.8;124.9;1;1
161;66.3;124.9;1;1
162;66.5;124.9;1;1
163;67;124.9;1;1
164;67.4;124.9;1;1
165;67.8;124.9;1;1
166;68.2;124.9;1;1
167;68.5;124.9;1;1
168;69;124.9;1;1
169;69.3;124.9;1;1
170;69.8;124.9;1;1
171;70.1;124.9;1;1
172;70.5;124.9;1;1
173;70.9;124.9;1;1
174;71.3;124.9;1;1
175;71.7;124.9;1;1
176;72;124.9;1;1
177;72.5;124.9;1;1
178;72.9;124.9;1;1
179;73.3;124.9;1;1
180;73.6;124.9;1;1
181;74.1;124.9;1;1
182;74.5;124.9;1;1
183;74.9;124.9;1;1
184;75.3;124.9;1;1
185;75.7;124.9;1;1
186;76.1;124.9;1;1
187;76.5;124.9;1;1
188;76.9;124.9;1;1
189;77.4;124.9;1;1
190;77.7;124.9;1;1
191;78.1;124.9;1;1
192;78.6;124.9;1;1
193;79;124.9;1;1
194;79.4;124.9;1;1
195;79.8;124.9;1;1
196;80.2;124.9;1;1
197;80.7;124.9;1;1
198;81.1;124.9;1;1
199;81.5;124.9;1;1
200;81.9;124.9;1;1
201;82.4;124.9;1;1
202;82.8;124.9;1;1
203;83.3;124.9;1;1
204;83.7;124.9;1;1
205;84.1;124.9;1;1
206;84.5;124.9;1;1
207;84.9;124.9;1;1
208;85.3;124.9;1;1
209;85.8;124.9;1;1
210;86.2;124.9;1;1
211;86.7;124.9;1;1
212;87.1;124.9;1;1
213;87.5;124.9;1;1
214;87.9;124.9;1;1
215;88.4;124.9;1;1
216;88.9;124.9;1;1
217;89.2;124.9;1;1
218;89.7;124.9;1;1
219;90.2;124.9;1;1
220;90.6;124.9;1;1
221;91;124.9;1;1
222;91.4;124.9;1;1
223;91.9;124.9;1;1
224;92.3;124.9;1;1
225;92.8;124.9;1;1
226;93.2;124.9;1;1
227;93.6;124.9;1;1
228;94;124.9;1;1
229;94.5;124.9;1;1
230;95;124.9;1;1
231;95.4;124.9;1;1
232;95.9;124.9;1;1
233;96.3;124.9;1;1
234;96.7;124.9;1;1
235;97.2;124.9;1;1
236;97.6;124.9;1;1
237;98.1;124.9;1;1
238;98.5;124.9;1;1
239;99;124.9;1;1
240;99.4;124.9;1;1
241;99.9;124.9;1;1
242;100.3;124.9;1;1
243;100.8;124.9;1;1
244;101.2;124.9;1;1
245;101.7;124.9;1;1
246;102.2;124.9;1;1
247;102.6;124.9;1;1
248;103.1;124.9;1;1
249;103.5;124.9;1;1
250;104;124.9;1;1
251;104.5;124.9;1;1
252;104.9;124.9;1;1
253;105.4;124.9;1;1
254;105.8;124.9;1;1
255;106.3;124.9;1;1
256;106.7;124.9;1;1
257;107.3;124.9;1;1
258;107.6;124.9;1;1
259;108.1;124.9;1;1
260;108.7;124.9;1;1
261;109.1;124.9;1;1
262;109.6;124.9;1;1
263;110;124.9;1;1
264;110.5;124.9;1;1
265;111;124.9;1;1
266;111.4;124.9;1;1
267;111.9;124.9;1;1
268;112.4;124.9;1;1
269;112.9;124.9;1;1
270;113.4;124.9;1;1
271;113.9;124.9;1;1
272;114.4;124.9;1;1
273;114.8;124.9;1;1
274;115.3;124.9;1;1
275;115.8;124.9;1;1
276;116.3;124.9;1;1
277;116.7;124.9;1;1
278;117.2;124.9;1;1
279;117.7;124.9;1;1
280;118.2;124.9;1;1
281;118.7;124.9;1;1
282;119.1;124.9;1;1
283;119.6;124.9;1;1
284;120.1;124.9;1;1
285;120.6;124.9;1;1
286;121.1;124.9;1;1
287;121.6;124.9;1;1
288;122.1;124.9;1;1
289;122.6;124.9;1;1
290;123.1;124.9;1;1
291;123.6;124.9;1;1
292;124.1;124.9;1;1
293;124.5;124.9;1;1
294;125.1;124.9;1;1
295;126.1;124.9;1;1
296;127.1;124.9;1;1
297;127.7;124.9;1;1
298;128.2;124.9;1;1
299;128.7;124.9;1;1
300;129.2;124.9;1;1
301;129.7;124.9;1;1
302;130.2;124.9;1;1
303;130.8;124.9;1;1
304;131.3;124.9;1;1
305;131.8;124.9;1;1
306;132.4;124.9;1;1
307;132.9;124.9;1;1
308;133.4;124.9;1;1
309;134;124.9;1;1
310;134.5;124.9;1;1
311;135;124.9;1;1
312;135.6;124.9;1;1
313;136.1;124.9;1;1
314;136.7;124.9;1;1
315;137.3;124.9;1;1
316;137.8;124.9;1;1
317;138.4;124.9;1;1
318;138.9;124.9;1;1
319;139.6;124.9;1;1
320;140.1;124.9;1;1
321;140.7;124.9;1;1
322;141.3;124.9;1;1
323;141.9;124.9;1;1
324;142.5;124.9;1;1
325;143;124.9;1;1
326;143.7;124.9;1;1
327;144.3;124.9;1;1
328;144.9;124.9;1;1
329;145.5;124.9;1;1
330;146.1;124.9;1;1
331;146.7;124.9;1;1
332;147.4;124.9;1;1
333;148.1;124.9;1;1
334;148.7;124.9;1;1
335;149.3;124.9;1;1
336;150.1;124.9;1;1
337;150.7;124.9;1;1
338;151.3;124.9;1;1
339;151.8;124.9;1;1
340;152.4;124.9;1;1
341;153;124.9;1;1
342;153.6;124.9;1;1
343;154.1;124.9;1;1
344;154.6;124.9;1;1
345;155.3;124.9;1;1
346;155.9;124.9;1;1
347;156.5;124.9;1;1
348;157;124.9;1;1
349;157.6;124.9;1;1
350;158.1;124.9;1;1
351;158.7;124.9;1;1
352;159.3;124.9;1;1
353;159.9;124.9;1;1
354;160.5;124.9;1;1
355;161;124.9;1;1
356;161.6;124.9;1;1
357;162.2;124.9;1;1
358;162.7;124.9;1;1
359;163.4;124.9;1;1
360;163.9;124.9;1;1
361;164.5;124.9;1;1
362;165.1;124.9;1;1
363;165.7;124.9;1;1
364;166.3;124.9;1;1
365;166.9;124.9;1;1
366;167.4;124.9;1;1
367;168;124.9;1;1
368;168.6;124.9;1;1
369;169.2;124.9;1;1
370;169.8;124.9;1;1
371;170.4;124.9;1;1
372;170.9;124.9;1;1
373;171.5;124.9;1;1
374;172.2;124.9;0;0
375;172.8;124.9;1;1
376;173.4;124.9;1;1
377;173.9;124.9;1;1
378;174.5;124.9;1;1
379;175.2;124.9;1;1
380;175.7;124.9;0;0
381;176.3;124.9;1;1
382;176.9;124.9;1;1
383;177.4;124.9;1;1
384;178;124.9;1;1
385;178.5;124.9;0;0
386;179.2;124.9;0;0
387;179.8;124.9;0;0
388;180.3;124.9;1;1
389;180.8;124.9;1;1
390;181.3;124.9;1;1
391;181.9;124.9;0;0
392;182.3;124.9;0;0
393;182.9;124.9;0;0
394;183.4;124.9;1;1
395;183.9;124.9;1;1
396;184.5;124.9;1;1
397;184.9;124.9;0;0
398;185.3;124.9;0;0
399;186;124.9;0;0
400;186.4;124.9;1;1
401;186.9;124.9;1;1
402;187.3;124.9;1;1
403;187.8;124.9;0;0
404;188.2;124.9;0;0
405;188.7;124.9;0;0
406;189.2;124.9;0;0
407;189.7;124.9;1;1
408;190.1;124.9;0;0
409;190.6;124.9;0;0
410;191;124.9;0;0
411;191.4;124.9;0;0
412;191.8;124.9;0;0
413;192.3;124.9;1;1
414;192.7;124.9;0;0
415;193.1;124.9;0;0
416;193.5;124.9;0;0
417;193.9;124.9;0;0
418;194.3;124.9;0;0
419;194.6;124.9;1;1
420;195;124.9;0;0
421;195.4;124.9;0;0
422;195.7;124.9;0;0
423;196.1;124.9;0;0
424;196.4;124.9;0;0
425;196.7;124.9;0;0
426;197.1;124.9;0;0
427;197.4;124.9;0;0
428;197.7;124.9;0;0
429;198.1;124.9;0;0
430;198.4;124.9;0;0
431;198.7;124.9;0;0
432;199;124.9;1;1
433;199.3;124.9;0;0
434;199.5;124.9;0;0
435;199.9;124.9;0;0
436;200.1;124.9;0;0
437;200.5;124.9;0;0
438;200.8;124.9;0;0
439;201;124.9;0;0
440;201.2;124.9;0;0
441;201.6;124.9;0;0
442;201.9;124.9;0;0
443;202.1;124.9;0;0
444;202.4;124.9;0;0
445;202.7;124.9;0;0
446;203;124.9;0;0
447;203.2;124.9;0;0
448;203.4;124.9;0;0
449;203.7;124.9;0;0
450;203.9;124.9;0;0
451;204.2;124.9;0;0
452;203.9;124.9;0;0
453;202;124.9;0;0
454;200.8;124.9;0;0
455;201.4;124.9;0;0
456;202.8;124.9;0;0
457;203.8;124.9;0;0
458;204.4;124.9;0;0
459;204.9;124.9;0;0
460;205.3;124.9;0;0
461;205.6;124.9;0;0
462;205.9;124.9;0;0
463;206.1;124.9;0;0
464;206.4;124.9;0;0
465;206.7;124.9;0;0
466;206.9;124.9;0;0
467;207.2;124.9;0;0
468;207.3;124.9;0;0
469;207.6;124.9;0;0
470;207.8;124.9;0;0
471;208;124.9;0;0
472;208.1;124.9;0;0
473;208.3;124.9;0;0
474;208.6;124.9;0;0
475;208.8;124.9;0;0
476;209;124.9;0;0
477;209.1;124.9;0;0
478;209.3;124.9;0;0
479;209.5;124.9;0;0
480;209.8;124.9;0;0
481;209.9;124.9;0;0
482;210.1;124.9;0;0
483;210.3;124.9;0;0
484;210.4;124.9;0;0
485;210.6;124.9;0;0
486;210.8;124.9;0;0
487;211;124.9;0;0
488;211.2;124.9;0;0
489;211.4;124.9;0;0
490;211.5;124.9;0;0
491;211.7;124.9;0;0
492;211.9;124.9;0;0
493;212;124.9;0;0
494;212.2;124.9;0;0
495;212.3;124.9;0;0
496;212.5;124.9;0;0
497;212.7;124.9;0;0
498;212.7;124.9;0;0
499;213;124.9;0;0
500;213.1;124.9;0;0
501;213.2;124.9;0;0
502;213.4;124.9;0;0
503;213.5;124.9;0;0
504;213.7;124.9;0;0
505;213.9;124.9;0;0
506;214;124.9;0;0
507;214.2;124.9;0;0
508;214.3;124.9;0;0
509;214.5;124.9;0;0
510;214.6;124.9;0;0
511;214.8;124.9;0;0
512;214.9;124.9;0;0
513;215;124.9;0;0
514;215.2;124.9;0;0
515;215.3;124.9;0;0
516;215.5;124.9;0;0
517;215.6;124.9;0;0
518;215.7;124.9;0;0
519;215.8;124.9;0;0
520;216;124.9;0;0
521;216.1;124.9;0;0
522;216.2;124.9;0;0
523;216.3;124.9;0;0
524;216.5;124.9;0;0
525;216.6;124.9;0;0
526;216.7;124.9;0;0
527;216.8;124.9;0;0
528;217;124.9;0;0
529;217.1;124.9;0;0
530;217.3;124.9;0;0
531;217.3;124.9;0;0
532;217.4;124.9;0;0
533;217.6;124.9;0;0
534;217.6;124.9;0;0
535;217.8;124.9;0;0
536;217.9;124.9;0;0
537;218;124.9;0;0
538;218.1;124.9;0;0
539;218.2;124.9;0;0
540;218.4;124.9;0;0
541;218.5;124.9;0;0
542;218.5;124.9;0;0
543;218.7;124.9;0;0
544;218.8;124.9;0;0
545;218.8;124.9;0;0
546;219;124.9;0;0
547;219.1;124.9;0;0
548;219.2;124.9;0;0
549;219.3;124.9;0;0
550;219.4;124.9;0;0
551;219.5;124.9;0;0
552;219.6;124.9;0;0
553;219.6;124.9;0;0
554;219.8;124.9;0;0
555;219.9;124.9;0;0
556;220;124.9;0;0
557;220.1;124.9;0;0
558;220.2;124.9;0;0
559;220.3;124.9;0;0
560;220.4;124.9;0;0
561;220.5;124.9;0;0
562;220.5;124.9;0;0
563;220.7;124.9;0;0
564;220.7;124.9;0;0
565;220.8;124.9;0;0
566;220.9;124.9;0;0
567;221;124.9;0;0
568;221;124.9;0;0
569;221.2;124.9;0;0
570;221.2;124.9;0;0
571;221.3;124.9;0;0
572;221.4;124.9;0;0
573;221.5;124.9;0;0
574;221.6;124.9;0;0
575;221.7;124.9;0;0
576;221.7;124.9;0;0
