Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
240;110.4;124.9;120;0;0
241;110.4;124.9;120;0;0
242;110.5;124.9;120;0;0
243;110.5;124.9;120;0;0
244;110.6;124.9;120;1;0
245;110.7;124.9;120;0;1
246;110.8;124.9;120;0;0
247;110.7;124.9;120;0;0
248;110.8;124.9;120;0;0
249;111;124.9;120;0;0
250;110.9;124.9;120;0;0
251;111;124.9;120;0;0
252;111.1;124.9;120;1;0
253;111.2;124.9;120;0;1
254;111.1;124.9;120;0;0
255;111.1;124.9;120;0;0
256;111.2;124.9;120;0;0
257;111.2;124.9;120;0;0
258;111.2;124.9;120;0;0
259;111.2;124.9;120;0;0
260;111.2;124.9;120;0;0
261;111.4;124.9;120;1;0
262;111.4;124.9;120;0;1
263;111.4;124.9;120;0;0
264;111.4;124.9;120;0;0
265;111.4;124.9;120;0;0
266;111.5;124.9;120;0;0
267;111.6;124.9;120;0;0
268;111.6;124.9;120;0;0
269;111.6;124.9;120;1;0
270;111.8;124.9;120;0;1
271;111.8;124.9;120;0;0
272;111.9;124.9;120;0;0
273;111.9;124.9;120;0;0
274;111.9;124.9;120;0;0
275;112;124.9;120;0;0
276;112.1;124.9;120;0;0
277;112.1;124.9;120;0;0
278;112.1;124.9;120;0;0
279;112.1;124.9;120;0;0
280;112.1;124.9;120;0;0
281;112.2;124.9;120;0;0
282;112.3;124.9;120;0;0
283;112.3;124.9;120;0;0
284;112.4;124.9;120;0;0
285;112.5;124.9;120;0;0
286;112.5;124.9;120;1;0
287;112.6;124.9;120;0;1
288;112.6;124.9;120;0;0
289;112.7;124.9;120;0;0
290;112.8;124.9;120;0;0
291;112.8;124.9;120;0;0
292;112.8;124.9;120;0;0
293;112.7;124.9;120;0;0
294;112.8;124.9;120;1;0
295;112.8;124.9;120;0;1
296;112.9;124.9;120;0;0
297;113;124.9;120;0;0
298;112.9;124.9;120;0;0
299;113.1;124.9;120;0;0
300;113.1;124.9;120;0;0
301;113.1;124.9;120;0;0
302;113.1;124.9;120;0;0
303;113.1;124.9;120;1;0
304;113.1;124.9;120;0;1
305;113.1;124.9;120;0;0
306;113.1;124.9;120;0;0
307;113.2;124.9;120;0;0
308;113.4;124.9;120;0;0
309;113.5;124.9;120;0;0
310;113.5;124.9;120;0;0
311;113.6;124.9;120;1;0
312;113.6;124.9;120;0;1
313;113.6;124.9;120;0;0
314;113.5;124.9;120;0;0
315;113.7;124.9;120;0;0
316;113.6;124.9;120;0;0
317;113.7;124.9;120;0;0
318;113.9;124.9;120;0;0
319;113.9;124.9;120;0;0
320;113.8;124.9;120;0;0
321;113.9;124.9;120;0;0
322;113.9;124.9;120;0;0
323;114;124.9;120;0;0
324;114;124.9;120;0;0
325;114.1;124.9;120;0;0
326;114.1;124.9;120;0;0
327;114;124.9;120;0;0
328;114;124.9;120;1;0
329;114.1;124.9;120;0;1
330;114.1;124.9;120;0;0
331;114;124.9;120;0;0
332;114;124.9;120;0;0
333;114.1;124.9;120;0;0
334;114.1;124.9;120;0;0
335;114.1;124.9;120;0;0
336;114.2;124.9;120;1;0
337;114.4;124.9;120;0;1
338;114.5;124.9;120;0;0
339;114.4;124.9;120;0;0
340;114.6;124.9;120;0;0
341;114.6;124.9;120;0;0
342;114.7;124.9;120;0;0
343;114.8;124.9;120;0;0
344;114.8;124.9;120;0;0
345;114.8;124.9;120;0;0
346;114.8;124.9;120;0;0
347;114.9;124.9;120;0;0
348;115;124.9;120;0;0
349;115.1;124.9;120;0;0
350;115;124.9;120;0;0
351;115;124.9;120;0;0
352;115;124.9;120;0;0
353;115;124.9;120;1;0
354;115.1;124.9;120;0;1
355;115;124.9;120;0;0
356;115.2;124.9;120;0;0
357;115.2;124.9;120;0;0
358;115.3;124.9;120;0;0
359;115.3;124.9;120;0;0
360;115.3;124.9;120;0;0
361;115.3;124.9;120;1;0
362;115.4;124.9;120;0;1
363;115.3;124.9;120;0;0
364;115.4;124.9;120;0;0
365;115.4;124.9;120;0;0
366;115.4;124.9;120;0;0
367;115.6;124.9;120;0;0
368;115.7;124.9;120;0;0
369;115.7;124.9;120;0;0
370;115.8;124.9;120;1;0
371;115.8;124.9;120;0;1
372;115.8;124.9;120;0;0
373;115.8;124.9;120;0;0
374;115.8;124.9;120;0;0
375;115.8;124.9;120;0;0
376;115.9;124.9;120;0;0
377;116.1;124.9;120;0;0
378;116.1;124.9;120;1;0
379;116;124.9;120;0;1
380;116.1;124.9;120;0;0
381;116.2;124.9;120;0;0
382;116.2;124.9;120;0;0
383;116.2;124.9;120;0;0
384;116.3;124.9;120;0;0
385;116.2;124.9;120;0;0
386;116.2;124.9;120;0;0
387;116.3;124.9;120;1;0
388;116.4;124.9;120;0;1
389;116.3;124.9;120;0;0
390;116.5;124.9;120;0;0
391;116.4;124.9;120;0;0
392;116.4;124.9;120;0;0
393;116.5;124.9;120;0;0
394;116.6;124.9;120;0;0
395;116.4;124.9;120;1;0
396;116.6;124.9;120;0;1
397;116.7;124.9;120;0;0
398;116.6;124.9;120;0;0
399;116.7;124.9;120;0;0
400;116.8;124.9;120;0;0
401;116.8;124.9;120;0;0
402;116.9;124.9;120;0;0
403;116.9;124.9;120;1;0
404;117.1;124.9;120;0;1
405;117.2;124.9;120;0;0
406;117.2;124.9;120;0;0
407;117.3;124.9;120;0;0
408;117.4;124.9;120;0;0
409;117.4;124.9;120;0;0
410;117.5;124.9;120;0;0
411;117.5;124.9;120;0;0
412;117.3;124.9;120;0;0
413;117.4;124.9;120;0;0
414;117.4;124.9;120;0;0
415;117.3;124.9;120;0;0
416;117.3;124.9;120;0;0
417;117.4;124.9;120;0;0
418;117.4;124.9;120;0;0
419;117.5;124.9;120;0;0
420;117.6;124.9;120;1;0
421;117.6;124.9;120;0;1
422;117.8;124.9;120;0;0
423;117.8;124.9;120;0;0
424;117.8;124.9;120;0;0
425;117.7;124.9;120;0;0
426;117.7;124.9;120;0;0
427;117.7;124.9;120;0;0
428;117.7;124.9;120;0;0
429;117.8;124.9;120;0;0
430;117.9;124.9;120;0;0
431;117.9;124.9;120;0;0
432;118;124.9;120;0;0
433;118.1;124.9;120;0;0
434;118;124.9;120;0;0
435;118.1;124.9;120;0;0
436;118.1;124.9;120;0;0
437;118.2;124.9;120;1;0
438;118.3;124.9;120;0;1
439;118.4;124.9;120;0;0
440;118.3;124.9;120;0;0
441;118.4;124.9;120;0;0
442;118.5;124.9;120;0;0
443;118.5;124.9;120;0;0
444;118.5;124.9;120;0;0
445;118.5;124.9;120;1;0
446;118.6;124.9;120;0;1
447;118.5;124.9;120;0;0
448;118.6;124.9;120;0;0
449;118.7;124.9;120;0;0
450;118.6;124.9;120;0;0
451;118.6;124.9;120;0;0
452;118.5;124.9;120;0;0
453;118.5;124.9;120;0;0
454;118.5;124.9;120;1;0
455;118.6;124.9;120;0;1
456;118.7;124.9;120;0;0
457;118.8;124.9;120;0;0
458;118.6;124.9;120;0;0
459;118.7;124.9;120;0;0
460;118.9;124.9;120;0;0
461;119;124.9;120;0;0
462;119;124.9;120;1;0
463;119;124.9;120;0;1
464;118.9;124.9;120;0;0
465;118.8;124.9;120;0;0
466;119;124.9;120;0;0
467;119;124.9;120;0;0
468;119;124.9;120;0;0
469;119;124.9;120;0;0
470;119.1;124.9;120;0;0
471;119;124.9;120;0;0
472;119.1;124.9;120;0;0
473;119.2;124.9;120;0;0
474;119.4;124.9;120;0;0
475;119.3;124.9;120;0;0
476;119.5;124.9;120;0;0
477;119.6;124.9;120;0;0
478;119.6;124.9;120;0;0
479;119.6;124.9;120;1;0
480;119.7;124.9;120;0;1
481;119.8;124.9;120;0;0
482;119.7;124.9;120;0;0
483;119.7;124.9;120;0;0
484;119.7;124.9;120;0;0
485;119.8;124.9;120;0;0
486;119.9;124.9;120;0;0
487;119.9;124.9;120;1;0
488;119.9;124.9;120;0;1
489;120;124.9;120;0;0
490;120;124.9;120;0;0
491;120.2;124.9;120;0;0
492;120.2;124.9;120;0;0
493;120.2;124.9;120;0;0
494;120.2;124.9;120;0;0
495;120.3;124.9;120;0;0
496;120.2;124.9;120;0;0
497;120.3;124.9;120;0;0
498;120.3;124.9;120;0;0
499;120.2;124.9;120;0;0
500;120.2;124.9;120;0;0
501;120.3;124.9;120;0;0
502;120.3;124.9;120;0;0
503;120.4;124.9;120;0;0
504;120.4;124.9;120;1;0
505;120.4;124.9;120;0;1
506;120.4;124.9;120;0;0
507;120.4;124.9;120;0;0
508;120.3;124.9;120;0;0
509;120.3;124.9;120;0;0
510;120.3;124.9;120;0;0
511;120.5;124.9;120;0;0
512;120.5;124.9;120;1;0
513;120.7;124.9;120;0;1
514;120.7;124.9;120;0;0
515;120.8;124.9;120;0;0
516;120.9;124.9;120;0;0
517;120.9;124.9;120;0;0
518;120.9;124.9;120;0;0
519;121;124.9;120;0;0
520;121;124.9;120;0;0
521;121.1;124.9;120;0;0
522;121;124.9;120;0;0
523;121.2;124.9;120;0;0
524;121.2;124.9;120;0;0
525;121.1;124.9;120;0;0
526;121.2;124.9;120;0;0
527;121.1;124.9;120;0;0
528;121;124.9;120;0;0
529;121;124.9;120;1;0
530;121.1;124.9;120;0;1
531;121.1;124.9;120;0;0
532;121;124.9;120;0;0
533;121.1;124.9;120;0;0
534;121.2;124.9;120;0;0
535;121.3;124.9;120;0;0
536;121.3;124.9;120;0;0
537;121.5;124.9;120;1;0
538;121.5;124.9;120;0;1
539;121.6;124.9;120;0;0
540;121.6;124.9;120;0;0
541;121.5;124.9;120;0;0
542;121.6;124.9;120;0;0
543;121.6;124.9;120;0;0
544;121.6;124.9;120;0;0
545;121.6;124.9;120;0;0
546;121.6;124.9;120;1;0
547;121.6;124.9;120;0;1
548;121.6;124.9;120;0;0
549;121.7;124.9;120;0;0
550;121.7;124.9;120;0;0
551;121.8;124.9;120;0;0
552;121.9;124.9;120;0;0
553;122;124.9;120;0;0
554;122;124.9;120;1;0
555;122.1;124.9;120;0;1
556;122.1;124.9;120;0;0
557;122.1;124.9;120;0;0
558;122.2;124.9;120;0;0
559;122.2;124.9;120;0;0
560;122.3;124.9;120;0;0
561;122.3;124.9;120;0;0
562;122.4;124.9;120;0;0
563;122.3;124.9;120;1;0
564;122.3;124.9;120;0;1
565;122.3;124.9;120;0;0
566;122.4;124.9;120;0;0
567;122.4;124.9;120;0;0
568;122.3;124.9;120;0;0
569;122.3;124.9;120;0;0
570;122.5;124.9;120;0;0
571;122.5;124.9;120;1;0
572;122.5;124.9;120;0;1
573;122.7;124.9;120;0;0
574;122.8;124.9;120;0;0
575;122.8;124.9;120;0;0
576;122.8;124.9;120;0;0
577;122.8;124.9;120;0;0
578;122.7;124.9;120;0;0
579;122.7;124.9;120;0;0
580;122.8;124.9;120;1;0
581;122.9;124.9;120;0;1
582;123;124.9;120;0;0
583;123;124.9;120;0;0
584;123.1;124.9;120;0;0
585;123.1;124.9;120;0;0
586;122.9;124.9;120;0;0
587;123.1;124.9;120;0;0
588;123;124.9;120;1;0
589;123.3;124.9;120;0;1
590;123.4;124.9;120;0;0
591;123.4;124.9;120;0;0
592;123.4;124.9;120;0;0
593;123.4;124.9;120;0;0
594;123.6;124.9;120;0;0
595;123.6;124.9;120;0;0
596;123.6;124.9;120;0;0
597;123.7;124.9;120;1;0
598;123.7;124.9;120;0;1
599;123.6;124.9;120;0;0
600;123.7;124.9;120;0;0
601;123.9;124.9;120;0;0
602;123.7;124.9;120;0;0
603;123.9;124.9;120;0;0
604;124;124.9;120;0;0
605;123.9;124.9;120;1;0
606;123.9;124.9;120;0;1
607;124;124.9;120;0;0
608;123.9;124.9;120;0;0
609;124;124.9;120;0;0
610;124;124.9;120;0;0
611;124.1;124.9;120;0;0
612;124.2;124.9;120;0;0
613;124.2;124.9;120;0;0
614;124.4;124.9;120;1;0
615;124.4;124.9;120;0;1
616;124.3;124.9;120;0;0
617;124.3;124.9;120;0;0
618;124.3;124.9;120;0;0
619;124.4;124.9;120;0;0
620;124.5;124.9;120;0;0
621;124.5;124.9;120;0;0
622;124.6;124.9;120;1;0
623;124.8;124.9;120;0;1
624;124.9;124.9;120;0;0
625;124.7;124.9;120;0;0
626;124.7;124.9;120;0;0
627;124.9;124.9;120;0;0
628;124.8;124.9;120;0;0
629;124.9;124.9;120;0;0
630;124.9;124.9;120;0;0
631;124.8;124.9;120;1;0
632;124.8;124.9;120;0;1
633;124.9;124.9;120;0;0
634;124.8;124.9;120;0;0
635;124.9;124.9;120;0;0
636;125.1;124.9;120;0;0
637;125.1;124.9;120;0;0
638;125;124.9;120;0;0
639;125.2;124.9;120;1;0
640;125.3;124.9;120;0;1
641;125.4;124.9;120;0;0
642;125.5;124.9;120;0;0
643;125.5;124.9;120;0;0
644;125.5;124.9;120;0;0
645;125.6;124.9;120;0;0
646;125.5;124.9;120;0;0
647;125.5;124.9;120;1;0
648;125.7;124.9;120;0;1
649;125.7;124.9;120;0;0
650;125.7;124.9;120;0;0
651;125.7;124.9;120;0;0
652;125.8;124.9;120;0;0
653;125.9;124.9;120;0;0
654;125.8;124.9;120;0;0
655;125.8;124.9;120;0;0
656;125.8;124.9;120;1;0
657;125.9;124.9;120;0;1
658;126;124.9;120;0;0
659;126.1;124.9;120;0;0
660;126.2;124.9;120;0;0
661;126.3;124.9;120;0;0
662;126.1;124.9;120;0;0
663;126.2;124.9;120;0;0
664;126.2;124.9;120;1;0
665;126.2;124.9;120;0;1
666;126.2;124.9;120;0;0
667;126.3;124.9;120;0;0
668;126.3;124.9;120;0;0
669;126.2;124.9;120;0;0
670;126.2;124.9;120;0;0
671;126.3;124.9;120;0;0
672;126.4;124.9;120;0;0
673;126.6;124.9;120;1;0
674;126.6;124.9;120;0;1
675;126.6;124.9;120;0;0
676;126.8;124.9;120;0;0
677;127;124.9;120;0;0
678;127;124.9;120;0;0
679;127;124.9;120;0;0
680;127.1;124.9;120;0;0
681;127.1;124.9;120;1;0
682;127.2;124.9;120;0;1
683;127.2;124.9;120;0;0
684;127.4;124.9;120;0;0
685;127.5;124.9;120;0;0
686;127.3;124.9;120;0;0
687;127.3;124.9;120;0;0
688;127.4;124.9;120;0;0
689;127.4;124.9;120;1;0
690;127.5;124.9;120;0;1
691;127.5;124.9;120;0;0
692;127.5;124.9;120;0;0
693;127.4;124.9;120;0;0
694;127.5;124.9;120;0;0
695;127.5;124.9;120;0;0
696;127.6;124.9;120;0;0
697;127.8;124.9;120;0;0
698;127.9;124.9;120;1;0
699;127.9;124.9;120;0;1
700;127.8;124.9;120;0;0
701;127.9;124.9;120;0;0
702;127.9;124.9;120;0;0
703;127.9;124.9;120;0;0
704;128.1;124.9;120;0;0
705;128.2;124.9;120;0;0
706;128.4;124.9;120;1;0
707;128.4;124.9;120;0;1
708;128.5;124.9;120;0;0
709;128.5;124.9;120;0;0
710;128.6;124.9;120;0;0
711;128.6;124.9;120;0;0
712;128.5;124.9;120;0;0
713;128.5;124.9;120;0;0
714;128.6;124.9;120;1;0
715;128.6;124.9;120;1;1
716;128.7;124.9;120;0;1
717;128.8;124.9;120;0;0
718;128.8;124.9;120;0;0
719;128.9;124.9;120;0;0
720;128.9;124.9;120;0;0
721;128.9;124.9;120;0;0
722;128.9;124.9;120;0;0
723;129;124.9;120;1;0
724;129;124.9;120;0;1
725;128.9;124.9;120;0;0
726;129;124.9;120;0;0
727;129;124.9;120;0;0
728;129.1;124.9;120;0;0
729;129.2;124.9;120;0;0
730;129.3;124.9;120;0;0
731;129.3;124.9;120;1;0
732;129.5;124.9;120;0;1
733;129.6;124.9;120;0;0
734;129.6;124.9;120;0;0
735;129.8;124.9;120;0;0
736;129.8;124.9;120;0;0
737;129.8;124.9;120;0;0
738;129.8;124.9;120;0;0
739;129.8;124.9;120;0;0
740;129.9;124.9;120;1;0
741;130;124.9;120;0;1
742;130;124.9;120;0;0
743;130.2;124.9;120;0;0
744;130.3;124.9;120;0;0
745;130.3;124.9;120;0;0
746;130.4;124.9;120;0;0
747;130.4;124.9;120;0;0
748;130.4;124.9;120;1;0
749;130.5;124.9;120;1;1
750;130.5;124.9;120;0;1
751;130.6;124.9;120;0;0
752;130.6;124.9;120;0;0
753;130.5;124.9;120;0;0
754;130.6;124.9;120;0;0
755;130.7;124.9;120;0;0
756;130.8;124.9;120;1;0
757;130.8;124.9;120;1;1
758;130.9;124.9;120;0;1
759;131;124.9;120;0;0
760;131;124.9;120;0;0
761;131.2;124.9;120;0;0
762;131.3;124.9;120;0;0
763;131.3;124.9;120;0;0
764;131.4;124.9;120;0;0
765;131.5;124.9;120;1;0
766;131.5;124.9;120;1;1
767;131.4;124.9;120;0;1
768;131.3;124.9;120;0;0
769;131.5;124.9;120;0;0
770;131.6;124.9;120;0;0
771;131.7;124.9;120;0;0
772;131.8;124.9;120;0;0
773;131.9;124.9;120;0;0
774;131.9;124.9;120;1;0
775;132;124.9;120;0;1
776;132;124.9;120;0;0
777;132.1;124.9;120;0;0
778;132.3;124.9;120;0;0
779;132.2;124.9;120;0;0
780;132.3;124.9;120;0;0
781;132.3;124.9;120;0;0
782;132.4;124.9;120;1;0
783;132.5;124.9;120;1;1
784;132.6;124.9;120;0;1
785;132.7;124.9;120;0;0
786;132.7;124.9;120;0;0
787;132.8;124.9;120;0;0
788;132.9;124.9;120;0;0
789;133.1;124.9;120;0;0
790;133;124.9;120;0;0
791;132.9;124.9;120;1;0
792;133.1;124.9;120;1;1
793;133.1;124.9;120;0;1
794;133.2;124.9;120;0;0
795;133.3;124.9;120;0;0
796;133.3;124.9;120;0;0
797;133.5;124.9;120;0;0
798;133.6;124.9;120;0;0
799;133.7;124.9;120;0;0
800;133.7;124.9;120;1;0
801;133.8;124.9;120;0;1
802;133.8;124.9;120;0;0
803;133.9;124.9;120;0;0
804;134;124.9;120;0;0
805;134;124.9;120;0;0
806;134.2;124.9;120;0;0
807;134.4;124.9;120;0;0
808;134.4;124.9;120;1;0
809;134.4;124.9;120;1;1
810;134.5;124.9;120;0;1
811;134.7;124.9;120;0;0
812;134.8;124.9;120;0;0
813;134.7;124.9;120;0;0
814;134.8;124.9;120;0;0
815;134.9;124.9;120;0;0
816;134.7;124.9;120;1;0
817;134.7;124.9;120;1;1
818;134.9;124.9;120;0;1
819;134.9;124.9;120;0;0
820;135;124.9;120;0;0
821;135.2;124.9;120;0;0
822;135.3;124.9;120;0;0
823;135.4;124.9;120;0;0
824;135.3;124.9;120;0;0
825;135.3;124.9;120;1;0
826;135.4;124.9;120;1;1
827;135.5;124.9;120;0;1
828;135.6;124.9;120;0;0
829;135.8;124.9;120;0;0
830;135.9;124.9;120;0;0
831;136.1;124.9;120;0;0
832;136.1;124.9;120;0;0
833;136.2;124.9;120;1;0
834;136.2;124.9;120;1;1
835;136.3;124.9;120;0;1
836;136.3;124.9;120;0;0
837;136.5;124.9;120;0;0
838;136.6;124.9;120;0;0
839;136.7;124.9;120;0;0
840;136.7;124.9;120;0;0
841;136.9;124.9;120;0;0
842;137;124.9;120;1;0
843;137.2;124.9;120;0;1
844;137.2;124.9;120;0;0
845;137.2;124.9;120;0;0
846;137.4;124.9;120;0;0
847;137.5;124.9;120;0;0
848;137.7;124.9;120;0;0
849;137.8;124.9;120;0;0
850;137.9;124.9;120;1;0
851;137.9;124.9;120;1;1
852;138;124.9;120;0;1
853;138;124.9;120;0;0
854;138.3;124.9;120;0;0
855;138.3;124.9;120;0;0
856;138.5;124.9;120;0;0
857;138.4;124.9;120;0;0
858;138.3;124.9;120;1;0
859;138.3;124.9;120;1;1
860;138.3;124.9;120;0;1
861;138.4;124.9;120;0;1
862;138.4;124.9;120;0;0
863;138.5;124.9;120;0;0
864;138.6;124.9;120;0;0
865;138.7;124.9;120;0;0
866;138.8;124.9;120;0;0
867;138.9;124.9;120;1;0
868;139;124.9;120;0;0
869;139.2;124.9;120;0;1
870;139.4;124.9;120;0;0
871;139.3;124.9;120;0;0
872;139.4;124.9;120;0;0
873;139.4;124.9;120;0;0
874;139.6;124.9;120;0;0
875;139.7;124.9;120;0;0
876;139.8;124.9;120;1;0
877;139.7;124.9;120;1;0
878;139.9;124.9;120;0;1
